# spatial freqs [1/mm], spectrum [a.u.]
1.181708508071465658e-01,-2.560188162866904982e+00
1.191474694088585223e-01,-2.738292613669753628e+00
1.201240880105704789e-01,-2.916397064472602274e+00
1.211007066122824216e-01,-3.114501515275446941e+00
1.220773252139943782e-01,-3.212605966078297293e+00
1.230539438157063348e-01,-3.210710416881139118e+00
1.240305624174182914e-01,-3.108814867684000838e+00
1.250071810191302479e-01,-2.806919318486845505e+00
1.259837996208421906e-01,-2.525023769289686193e+00
1.269604182225541611e-01,-2.163128220092542797e+00
1.279370368242661038e-01,-1.861232670895387242e+00
1.289136554259780743e-01,-1.619337121698234183e+00
1.298902740276900170e-01,-1.477441572501075440e+00
1.308668926294019874e-01,-1.395546023303933181e+00
1.318435112311139301e-01,-1.433650474106781258e+00
1.328201298328259006e-01,-1.531754924909617399e+00
1.337967484345378433e-01,-1.589859375712475709e+00
1.347733670362497860e-01,-1.767963826515324355e+00
1.357499856379617564e-01,-1.966068277318169022e+00
1.367266042396736991e-01,-2.284172728121018459e+00
1.377032228413856696e-01,-2.622277178923863694e+00
1.386798414430976123e-01,-2.680381629726707793e+00
1.396564600448095828e-01,-2.638486080529557576e+00
1.406330786465215255e-01,-2.476590531332417022e+00
1.416096972482334959e-01,-2.374694982135250321e+00
1.425863158499454386e-01,-2.432799432938108630e+00
1.435629344516573813e-01,-2.550903883740955003e+00
1.445395530533693518e-01,-2.749008334543799670e+00
1.455161716550812945e-01,-2.987112785346650590e+00
1.464927902567932649e-01,-3.265217236149493552e+00
1.474694088585052076e-01,-3.423321686952346177e+00
1.484460274602171781e-01,-3.501426137755186296e+00
1.494226460619291208e-01,-3.539530588558048585e+00
1.503992646636410913e-01,-3.557635039360886431e+00
1.513758832653530340e-01,-3.515739490163722003e+00
1.523525018670649767e-01,-3.213843940966580881e+00
1.533291204687769471e-01,-2.831948391769427253e+00
1.543057390704888898e-01,-2.510052842572275900e+00
1.552823576722008603e-01,-2.348157293375121135e+00
1.562589762739128030e-01,-2.226261744177986834e+00
1.572355948756247734e-01,-2.224366194980828659e+00
1.582122134773367161e-01,-2.282470645783658547e+00
1.591888320790486866e-01,-2.280575096586514583e+00
1.601654506807606293e-01,-2.238679547389364366e+00
1.611420692824725720e-01,-2.236783998192220402e+00
1.621186878841845425e-01,-2.214888448995066206e+00
1.630953064858964852e-01,-2.212992899797922242e+00
1.640719250876084556e-01,-2.191097350600753835e+00
1.650485436893203983e-01,-2.129201801403593386e+00
1.660251622910323688e-01,-2.087306252206457380e+00
1.670017808927443115e-01,-1.925410703009302393e+00
1.679783994944562819e-01,-1.703515153812159566e+00
1.689550180961682246e-01,-1.441619604614996275e+00
1.699316366978801673e-01,-1.279724055417855721e+00
1.709082552995921378e-01,-1.197828506220699252e+00
1.718848739013040805e-01,-1.255932957023529140e+00
1.728614925030160510e-01,-1.354037407826393702e+00
1.738381111047279937e-01,-1.372141858629231548e+00
1.748147297064399641e-01,-1.130246309432092700e+00
1.757913483081519068e-01,-8.883507602349255405e-01
1.767679669098638773e-01,-7.664552110377912397e-01
1.777445855115758200e-01,-6.845596618406347700e-01
1.787212041132877627e-01,-6.426641126434703422e-01
1.796978227149997331e-01,-6.007685634463201252e-01
1.806744413167116758e-01,-5.788730142491659292e-01
1.816510599184236463e-01,-5.569774650520259440e-01
1.826276785201355890e-01,-6.150819158548700427e-01
1.836042971218475595e-01,-6.731863666577283523e-01
1.845809157235595022e-01,-7.912908174605605138e-01
1.855575343252714726e-01,-1.069395268263403365e+00
1.865341529269834153e-01,-1.507499719066257127e+00
1.875107715286953858e-01,-1.965604169869106910e+00
1.884873901304073285e-01,-2.223708620671954073e+00
1.894640087321192712e-01,-2.261813071474802150e+00
1.904406273338312416e-01,-2.179917522277645681e+00
1.914172459355431843e-01,-2.178021973080501716e+00
1.923938645372551548e-01,-2.156126423883347520e+00
1.933704831389670975e-01,-2.114230874686197303e+00
1.943471017406790680e-01,-2.032335325489040834e+00
1.953237203423910107e-01,-1.910439776291892100e+00
1.963003389441029811e-01,-1.808544227094739609e+00
1.972769575458149238e-01,-1.706648677897572908e+00
1.982535761475268665e-01,-1.604753128700434628e+00
1.992301947492388370e-01,-1.642857579503282706e+00
2.002068133509507797e-01,-1.680962030306130783e+00
2.011834319526627501e-01,-1.699066481108968629e+00
2.021600505543746928e-01,-1.637170931911836602e+00
2.031366691560866633e-01,-1.575275382714676153e+00
2.041132877577986060e-01,-1.593379833517513999e+00
2.050899063595105765e-01,-1.631484284320376288e+00
2.060665249612225192e-01,-1.749588735123208449e+00
2.070431435629344619e-01,-1.887693185926065054e+00
2.080197621646464323e-01,-2.005797636728911648e+00
2.089963807663583750e-01,-2.083902087531765979e+00
2.099729993680703455e-01,-2.102006538334603825e+00
2.109496179697822882e-01,-2.040110989137443376e+00
2.119262365714942586e-01,-1.998215439940307148e+00
2.129028551732062013e-01,-2.036319890743141237e+00
2.138794737749181718e-01,-2.094424341545999546e+00
2.148560923766301145e-01,-2.132528792348847624e+00
2.158327109783420572e-01,-2.170633243151695702e+00
2.168093295800540277e-01,-2.208737693954543779e+00
2.177859481817659704e-01,-2.206842144757385604e+00
2.187625667834779408e-01,-2.224946595560237661e+00
2.197391853851898835e-01,-2.243051046363075507e+00
2.207158039869018540e-01,-2.321155497165944048e+00
2.216924225886137967e-01,-2.339259947968781894e+00
2.226690411903257671e-01,-2.277364398771635656e+00
2.236456597920377098e-01,-2.195468849574479187e+00
2.246222783937496525e-01,-2.053573300377320443e+00
2.255988969954616230e-01,-1.891677751180179667e+00
2.265755155971735657e-01,-1.729782201983010692e+00
2.275521341988855362e-01,-1.567886652785870139e+00
2.285287528005974789e-01,-1.465991103588717648e+00
2.295053714023094493e-01,-1.384095554391575389e+00
2.304819900040213920e-01,-1.382200005194417214e+00
2.314586086057333625e-01,-1.420304455997251081e+00
2.324352272074453052e-01,-1.438408906800117348e+00
2.334118458091572479e-01,-1.436513357602959173e+00
2.343884644108692183e-01,-1.434617808405815209e+00
2.353650830125811610e-01,-1.452722259208653055e+00
2.363417016142931315e-01,-1.510826710011511365e+00
2.373183202160050742e-01,-1.608931160814347505e+00
2.382949388177170447e-01,-1.667035611617191604e+00
2.392715574194289874e-01,-1.685140062420043661e+00
2.402481760211409578e-01,-1.663244513222889465e+00
2.412247946228529005e-01,-1.601348964025743227e+00
2.422014132245648432e-01,-1.419453414828592441e+00
2.431780318262768137e-01,-1.317557865631425740e+00
2.441546504279887564e-01,-1.195662316434277228e+00
2.451312690297007268e-01,-1.033766767237122464e+00
2.461078876314126695e-01,-9.318712180399842948e-01
2.470845062331246400e-01,-8.699756688428238460e-01
2.480611248348365827e-01,-8.480801196456838609e-01
2.490377434365485532e-01,-9.261845704485239805e-01
2.500143620382604959e-01,-9.842890212513680792e-01
2.509909806399724386e-01,-1.042393472054226278e+00
2.519675992416843813e-01,-1.100497922857056166e+00
2.529442178433963795e-01,-1.278602373659919023e+00
2.539208364451083222e-01,-1.456706824462753458e+00
2.548974550468202649e-01,-1.634811275265616315e+00
2.558740736485322076e-01,-1.772915726068458708e+00
2.568506922502442058e-01,-1.831020176871302807e+00
2.578273108519561485e-01,-1.809124627674148611e+00
2.588039294536680912e-01,-1.787229078476994415e+00
2.597805480553800339e-01,-1.765333529279854430e+00
2.607571666570919766e-01,-1.623437980082695686e+00
2.617337852588039748e-01,-1.541542430885553427e+00
2.627104038605159175e-01,-1.519646881688399231e+00
2.636870224622278602e-01,-1.537751332491237077e+00
2.646636410639398029e-01,-1.515855783294097092e+00
2.656402596656518011e-01,-1.433960234096926412e+00
2.666168782673637438e-01,-1.312064684899792111e+00
2.675934968690756866e-01,-1.190169135702629388e+00
2.685701154707876293e-01,-1.108273586505487129e+00
2.695467340724995720e-01,-1.046378037308326681e+00
2.705233526742115702e-01,-9.644824881111703219e-01
2.714999712759235129e-01,-8.825869389140280630e-01
2.724765898776354556e-01,-8.406913897168636352e-01
2.734532084793473983e-01,-8.587958405197299028e-01
2.744298270810593965e-01,-9.369002913225700224e-01
2.754064456827713392e-01,-1.035004742125420263e+00
2.763830642844832819e-01,-1.113109192928260383e+00
2.773596828861952246e-01,-1.131213643731098228e+00
2.783363014879071673e-01,-1.129318094533954264e+00
2.793129200896191655e-01,-1.007422545336805753e+00
2.802895386913311082e-01,-8.855269961396573519e-01
2.812661572930430509e-01,-7.836314469425048612e-01
2.822427758947549936e-01,-6.817358977453523705e-01
2.832193944964669918e-01,-4.798403485482055086e-01
2.841960130981789345e-01,-2.379447993510382386e-01
2.851726316998908772e-01,-5.604925015390167103e-02
2.861492503016028199e-01,6.584629904326104455e-02
2.871258689033147626e-01,1.077418482404112615e-01
2.881024875050267609e-01,6.963739743756318379e-02
2.890791061067387036e-01,5.153294663471113396e-02
2.900557247084506463e-01,-2.657150416812898916e-02
2.910323433101625890e-01,-2.046759549709776249e-01
2.920089619118745872e-01,-3.827804057738262711e-01
2.929855805135865299e-01,-5.808848565766709937e-01
2.939621991152984726e-01,-7.589893073795338507e-01
2.949388177170104153e-01,-9.370937581823682860e-01
2.959154363187223580e-01,-1.055198208985214547e+00
2.968920549204343562e-01,-1.073302659788066604e+00
2.978686735221462989e-01,-1.071407110590908429e+00
2.988452921238582416e-01,-1.029511561393772423e+00
2.998219107255701843e-01,-9.476160121966160643e-01
3.007985293272821825e-01,-9.057204629994658474e-01
3.017751479289941252e-01,-9.438249138023139251e-01
3.027517665307060679e-01,-9.819293646051477920e-01
3.037283851324180106e-01,-9.800338154080038278e-01
3.047050037341299533e-01,-9.581382662108496318e-01
3.056816223358419515e-01,-8.762427170137073729e-01
3.066582409375538942e-01,-1.034347167816545676e+00
3.076348595392658369e-01,-1.192451618619398301e+00
3.086114781409777796e-01,-1.350556069422236716e+00
3.095880967426897779e-01,-1.448660520225087067e+00
3.105647153444017206e-01,-1.486764971027935145e+00
3.115413339461136633e-01,-1.484869421830776970e+00
3.125179525478256060e-01,-1.482973872633633006e+00
3.134945711495375487e-01,-1.461078323436478810e+00
3.144711897512495469e-01,-1.499182774239341098e+00
3.154478083529614896e-01,-1.557287225042170986e+00
3.164244269546734323e-01,-1.615391675845015085e+00
3.174010455563853750e-01,-1.673496126647873394e+00
3.183776641580973732e-01,-1.691600577450711240e+00
3.193542827598093159e-01,-1.689705028253567276e+00
3.203309013615212586e-01,-1.567809479056418764e+00
3.213075199632332013e-01,-1.425913929859274232e+00
3.222841385649451440e-01,-1.284018380662115488e+00
3.232607571666571422e-01,-1.062122831464958450e+00
3.242373757683690849e-01,-7.402272822678072073e-01
3.252139943700810276e-01,-4.583317330706478399e-01
3.261906129717929703e-01,-3.564361838735095600e-01
3.271672315735049685e-01,-2.945406346763491112e-01
3.281438501752169112e-01,-3.526450854792074208e-01
3.291204687769288539e-01,-5.107495362820458906e-01
3.300970873786407966e-01,-7.088539870848905577e-01
3.310737059803527393e-01,-9.469584378877414776e-01
3.320503245820647376e-01,-1.205062888690588307e+00
3.330269431837766803e-01,-1.343167339493444912e+00
3.340035617854886230e-01,-1.361271790296282758e+00
3.349801803872005657e-01,-1.299376241099136520e+00
3.359567989889125639e-01,-1.277480691901982324e+00
3.369334175906245066e-01,-1.215585142704821875e+00
3.379100361923364493e-01,-1.133689593507679616e+00
3.388866547940483920e-01,-1.071794044310519167e+00
3.398632733957603347e-01,-1.049898495113379182e+00
3.408398919974723329e-01,-1.108002945916223281e+00
3.418165105991842756e-01,-1.166107396719081590e+00
3.427931292008962183e-01,-1.184211847521919436e+00
3.437697478026081610e-01,-1.202316298324757282e+00
3.447463664043201592e-01,-1.180420749127617297e+00
3.457229850060321019e-01,-1.158525199930463101e+00
3.466996036077440446e-01,-1.036629650733314589e+00
3.476762222094559873e-01,-8.747341015361599359e-01
3.486528408111679300e-01,-7.528385523390114242e-01
3.496294594128799282e-01,-5.709430031418606388e-01
3.506060780145918709e-01,-5.090474539447001900e-01
3.515826966163038136e-01,-4.871519047475459385e-01
3.525593152180157563e-01,-5.452563555503900927e-01
3.535359338197277546e-01,-6.033608063532484023e-01
3.545125524214396973e-01,-6.214652571560862482e-01
3.554891710231516400e-01,-7.195697079589365996e-01
3.564657896248635827e-01,-8.576741587617932039e-01
3.574424082265755254e-01,-1.035778609564627528e+00
3.584190268282875236e-01,-1.113883060367481859e+00
3.593956454299994663e-01,-1.131987511170333915e+00
3.603722640317114090e-01,-1.090091961973183698e+00
3.613488826334233517e-01,-9.881964127760313188e-01
3.623255012351353499e-01,-9.263008635788708700e-01
3.633021198368472926e-01,-9.444053143817229268e-01
3.642787384385592353e-01,-1.082509765184565209e+00
3.652553570402711780e-01,-1.180614215987429771e+00
3.662319756419831207e-01,-1.378718666790260228e+00
3.672085942436951189e-01,-1.596823117593115127e+00
3.681852128454070616e-01,-1.754927568395967752e+00
3.691618314471190043e-01,-1.813032019198811851e+00
3.701384500488309470e-01,-1.811136470001667886e+00
3.711150686505429452e-01,-1.729240920804497206e+00
3.720916872522548879e-01,-1.627345371607358926e+00
3.730683058539668306e-01,-1.445449822410193930e+00
3.740449244556787733e-01,-1.183554273213059060e+00
3.750215430573907716e-01,-8.216587240159015648e-01
3.759981616591027143e-01,-5.797631748187342948e-01
3.769747802608146570e-01,-4.378676256215897067e-01
3.779513988625265997e-01,-4.559720764244417635e-01
3.789280174642385424e-01,-6.340765272272904651e-01
3.799046360659505406e-01,-7.921809780301430903e-01
3.808812546676624833e-01,-9.502854288329957155e-01
3.818578732693744260e-01,-1.088389879635837998e+00
3.828344918710863687e-01,-1.226494330438680391e+00
3.838111104727983669e-01,-1.344598781241526764e+00
3.847877290745103096e-01,-1.422703232044366883e+00
3.857643476762222523e-01,-1.460807682847229172e+00
3.867409662779341950e-01,-1.438912133650074976e+00
3.877175848796461377e-01,-1.377016584452928738e+00
3.886942034813581359e-01,-1.235121035255769995e+00
3.896708220830700786e-01,-1.173225486058609546e+00
3.906474406847820213e-01,-1.151329936861469561e+00
3.916240592864939640e-01,-1.209434387664313659e+00
3.926006778882059622e-01,-1.347538838467170264e+00
3.935772964899179049e-01,-1.525643289270004699e+00
3.945539150916298476e-01,-1.783747740072865851e+00
3.955305336933417903e-01,-2.001852190875706761e+00
3.965071522950537330e-01,-2.259956641678553702e+00
3.974837708967657313e-01,-2.498061092481404621e+00
3.984603894984776740e-01,-2.756165543284251562e+00
3.994370081001896167e-01,-2.894269994087093956e+00
4.004136267019015594e-01,-2.932374444889942033e+00
4.013902453036135576e-01,-2.890478895692791816e+00
4.023668639053255003e-01,-2.708583346495641031e+00
4.033434825070374430e-01,-2.446687797298477740e+00
4.043201011087493857e-01,-2.184792248101342871e+00
4.052967197104613284e-01,-1.902896698904183337e+00
4.062733383121733266e-01,-1.621001149707038236e+00
4.072499569138852693e-01,-1.379105600509870966e+00
4.082265755155972120e-01,-1.177210051312724159e+00
4.092031941173091547e-01,-1.115314502115577922e+00
4.101798127190211529e-01,-1.173418952918422020e+00
4.111564313207330956e-01,-1.311523403721278624e+00
4.121330499224450383e-01,-1.489627854524113060e+00
4.131096685241569810e-01,-1.767732305326970232e+00
4.140862871258689237e-01,-2.085836756129819669e+00
4.150629057275809219e-01,-2.463941206932656947e+00
4.160395243292928646e-01,-2.882045657735514688e+00
4.170161429310048073e-01,-3.260150108538351965e+00
4.179927615327167501e-01,-3.578254559341215391e+00
4.189693801344287483e-01,-3.736359010144053805e+00
4.199459987361406910e-01,-3.754463460946905862e+00
4.209226173378526337e-01,-3.632567911749743139e+00
4.218992359395645764e-01,-3.410672362552586101e+00
4.228758545412765191e-01,-3.168776813355447253e+00
4.238524731429885173e-01,-2.986881264158282256e+00
4.248290917447004600e-01,-2.964985714961142271e+00
4.258057103464124027e-01,-3.123090165763980686e+00
4.267823289481243454e-01,-3.401194616566837858e+00
4.277589475498363436e-01,-3.859299067369687641e+00
4.287355661515482863e-01,-4.377403518172525487e+00
4.297121847532602290e-01,-5.035507968975378112e+00
4.306888033549721717e-01,-5.573612419778226190e+00
4.316654219566841144e-01,-6.011716870581079952e+00
4.326420405583961126e-01,-6.229821321383920640e+00
4.336186591601080553e-01,-6.247925772186772697e+00
4.345952777618199980e-01,-6.066030222989621912e+00
4.355718963635319407e-01,-5.784134673792462600e+00
4.365485149652439389e-01,-5.502239124595317499e+00
4.375251335669558816e-01,-5.340343575398162734e+00
4.385017521686678243e-01,-5.358448026201014791e+00
4.394783707703797671e-01,-5.456552477003850932e+00
4.404549893720917098e-01,-5.594656927806707536e+00
4.414316079738037080e-01,-5.792761378609552203e+00
4.424082265755156507e-01,-6.010865829412392891e+00
4.433848451772275934e-01,-6.188970280215255748e+00
4.443614637789395361e-01,-6.367074731018090183e+00
4.453380823806515343e-01,-6.525179181820957020e+00
4.463147009823634770e-01,-6.763283632623793729e+00
4.472913195840754197e-01,-7.021388083426654880e+00
4.482679381857873624e-01,-7.299492534229483631e+00
4.492445567874993051e-01,-7.637596985032328867e+00
4.502211753892113033e-01,-7.915701435835186039e+00
4.511977939909232460e-01,-8.193805886638028113e+00
4.521744125926351887e-01,-8.511910337440891539e+00
4.531510311943471314e-01,-8.810014788243730521e+00
4.541276497960591296e-01,-9.088119239046587694e+00
4.551042683977710723e-01,-9.326223689849424403e+00
4.560808869994830150e-01,-9.544328140652265091e+00
4.570575056011949577e-01,-9.842432591455118285e+00
4.580341242029069004e-01,-1.012053704225796125e+01
4.590107428046188986e-01,-1.039864149306081842e+01
4.599873614063308414e-01,-1.071674594386366763e+01
4.609639800080427841e-01,-1.105485039466649866e+01
4.619405986097547268e-01,-1.131295484546935981e+01
4.629172172114667250e-01,-1.149105929627220846e+01
4.638938358131786677e-01,-1.158916374707505881e+01
4.648704544148906104e-01,-1.150726819787790234e+01
4.658470730166025531e-01,-1.134537264868076178e+01
4.668236916183144958e-01,-1.110347709948359451e+01
4.678003102200264940e-01,-1.076158155028643293e+01
4.687769288217384367e-01,-1.027968600108929920e+01
4.697535474234503794e-01,-9.637790451892140453e+00
4.707301660251623221e-01,-8.975894902694999899e+00
4.717067846268743203e-01,-8.373999353497833198e+00
4.726834032285862630e-01,-8.032103804300685823e+00
4.736600218302982057e-01,-7.910208255103538200e+00
4.746366404320101484e-01,-8.048312705906379705e+00
4.756132590337220911e-01,-8.486417156709233467e+00
4.765898776354340893e-01,-9.324521607512078702e+00
4.775664962371460320e-01,-1.034262605831493076e+01
4.785431148388579747e-01,-1.154073050911777543e+01
4.795197334405699174e-01,-1.271883495992062407e+01
4.804963520422819157e-01,-1.357693941072346533e+01
4.814729706439938584e-01,-1.413504386152630943e+01
4.824495892457058011e-01,-1.451314831232916092e+01
4.834262078474177438e-01,-1.467125276313201354e+01
4.844028264491296865e-01,-1.456935721393486105e+01
4.853794450508416847e-01,-1.418746166473770742e+01
4.863560636525536274e-01,-1.366556611554056744e+01
4.873326822542655701e-01,-1.320367056634340130e+01
4.883093008559775128e-01,-1.282177501714624768e+01
4.892859194576895110e-01,-1.279987946794910769e+01
4.902625380594014537e-01,-1.307798391875195065e+01
4.912391566611133964e-01,-1.363608836955479475e+01
4.922157752628253391e-01,-1.447419282035763999e+01
4.931923938645372818e-01,-1.573229727116050114e+01
4.941690124662492800e-01,-1.717040172196334069e+01
4.951456310679612227e-01,-1.860850617276618024e+01
4.961222496696731654e-01,-2.002661062356903798e+01
4.970988682713851081e-01,-2.134471507437187299e+01
4.980754868730971063e-01,-2.264281952517474039e+01
4.990521054748090490e-01,-2.380092397597757881e+01
5.000287240765209917e-01,-2.467902842678043029e+01
5.010053426782329344e-01,-2.523713287758327439e+01
5.019819612799448771e-01,-2.547523732838611110e+01
5.029585798816568198e-01,-2.535334177918897680e+01
5.039351984833687625e-01,-2.529144622999181635e+01
5.049118170850808163e-01,-2.532955068079466443e+01
5.058884356867927590e-01,-2.540765513159751876e+01
5.068650542885047017e-01,-2.598575958240037309e+01
5.078416728902166444e-01,-2.678386403320321207e+01
5.088182914919285871e-01,-2.766196848400604935e+01
5.097949100936405298e-01,-2.872007293480890766e+01
5.107715286953524725e-01,-2.977817738561175176e+01
5.117481472970644152e-01,-3.037628183641460922e+01
5.127247658987763579e-01,-3.067438628721744820e+01
5.137013845004884116e-01,-3.079249073802028747e+01
5.146780031022003543e-01,-3.091059518882314805e+01
5.156546217039122970e-01,-3.086869963962599073e+01
5.166312403056242397e-01,-3.046680409042884108e+01
5.176078589073361824e-01,-3.004490854123168830e+01
5.185844775090481251e-01,-2.982301299203453837e+01
5.195610961107600678e-01,-3.014111744283738048e+01
5.205377147124720105e-01,-3.095922189364022259e+01
5.215143333141839532e-01,-3.205732634444308360e+01
5.224909519158960070e-01,-3.319543079524592599e+01
5.234675705176079497e-01,-3.441353524604878089e+01
5.244441891193198924e-01,-3.557163969685162641e+01
5.254208077210318351e-01,-3.656974414765448245e+01
5.263974263227437778e-01,-3.718784859845732171e+01
5.273740449244557205e-01,-3.750595304926016382e+01
5.283506635261676632e-01,-3.764405750006302043e+01
5.293272821278796059e-01,-3.784216195086586509e+01
5.303039007295915486e-01,-3.790026640166871630e+01
5.312805193313036023e-01,-3.769837085247156239e+01
5.322571379330155450e-01,-3.711647530327441302e+01
5.332337565347274877e-01,-3.697457975407725428e+01
5.342103751364394304e-01,-3.691268420488010094e+01
5.351869937381513731e-01,-3.693078865568295299e+01
5.361636123398633158e-01,-3.694889310648579794e+01
5.371402309415752585e-01,-3.694699755728865398e+01
5.381168495432872012e-01,-3.704510200809149723e+01
5.390934681449991439e-01,-3.704320645889435326e+01
5.400700867467111976e-01,-3.698131090969719281e+01
5.410467053484231403e-01,-3.701941536050003378e+01
5.420233239501350830e-01,-3.711751981130289124e+01
5.429999425518470257e-01,-3.731562426210573591e+01
5.439765611535589684e-01,-3.761372871290858910e+01
