# spatial freqs [1/mm], spectrum [a.u.]
1.820000000000000000e+02,1.269218116843287802e+01
1.830000000000000000e+02,2.168406713495977911e+01
1.840000000000000000e+02,1.170898289237052836e+01
1.850000000000000000e+02,2.135113668751145610e+01
1.860000000000000000e+02,1.242886894250133700e+01
1.870000000000000000e+02,2.186844880180498762e+01
1.880000000000000000e+02,1.275128505073713647e+01
1.890000000000000000e+02,2.094892778161792180e+01
1.900000000000000000e+02,1.319353396883177965e+01
1.910000000000000000e+02,2.137157736266210151e+01
1.920000000000000000e+02,1.268838309234697626e+01
1.930000000000000000e+02,2.147765595028778307e+01
1.940000000000000000e+02,1.191992539628919445e+01
1.950000000000000000e+02,2.069019617789818000e+01
1.960000000000000000e+02,1.201060840711369337e+01
1.970000000000000000e+02,2.002613595115269618e+01
1.980000000000000000e+02,1.194414066818801068e+01
1.990000000000000000e+02,2.101662790307596040e+01
2.000000000000000000e+02,1.106198555324732169e+01
2.010000000000000000e+02,2.117050136493783441e+01
2.020000000000000000e+02,1.180249982961895405e+01
2.030000000000000000e+02,2.066676670303510477e+01
2.040000000000000000e+02,1.162763602361552273e+01
2.050000000000000000e+02,2.091070082910044903e+01
2.060000000000000000e+02,1.143628766000849950e+01
2.070000000000000000e+02,1.973346869998757924e+01
2.080000000000000000e+02,1.169988512486812837e+01
2.090000000000000000e+02,2.041357101220010506e+01
2.100000000000000000e+02,1.023078915962994984e+01
2.110000000000000000e+02,1.950600885681052432e+01
2.120000000000000000e+02,1.061798180467093289e+01
2.130000000000000000e+02,1.932350453860876982e+01
2.140000000000000000e+02,1.097955780536402237e+01
2.150000000000000000e+02,1.960701898830472345e+01
2.160000000000000000e+02,1.040033926807450726e+01
2.170000000000000000e+02,1.965494595437357361e+01
2.180000000000000000e+02,1.052275385370349348e+01
2.190000000000000000e+02,1.978509620338968134e+01
2.200000000000000000e+02,1.081715715287936774e+01
2.210000000000000000e+02,1.921819312221168374e+01
2.220000000000000000e+02,9.976308681662677813e+00
2.230000000000000000e+02,1.959341941998905412e+01
2.240000000000000000e+02,1.036022348661409787e+01
2.250000000000000000e+02,1.865177399007705006e+01
2.260000000000000000e+02,1.007821241020106129e+01
2.270000000000000000e+02,1.930935405296675000e+01
2.280000000000000000e+02,1.038805972522036747e+01
2.290000000000000000e+02,1.911173071089561759e+01
2.300000000000000000e+02,9.652174931169975380e+00
2.310000000000000000e+02,1.873953034478354951e+01
2.320000000000000000e+02,1.002369269771806870e+01
2.330000000000000000e+02,1.890596663173717218e+01
2.340000000000000000e+02,1.006857765099553959e+01
2.350000000000000000e+02,1.911561002155870170e+01
2.360000000000000000e+02,1.003150452683671290e+01
2.370000000000000000e+02,1.917117141488878218e+01
2.380000000000000000e+02,9.989582105583211913e+00
2.390000000000000000e+02,1.826423564869578087e+01
2.400000000000000000e+02,1.055743292279971435e+01
2.410000000000000000e+02,1.874078997966121563e+01
2.420000000000000000e+02,1.000661523348929371e+01
2.430000000000000000e+02,1.882978334008707577e+01
2.440000000000000000e+02,9.956416774032215145e+00
2.450000000000000000e+02,1.829070879712429587e+01
2.460000000000000000e+02,1.047606886475495536e+01
2.470000000000000000e+02,1.900296481422939010e+01
2.480000000000000000e+02,1.022284156011045120e+01
2.490000000000000000e+02,1.907683375873352105e+01
2.500000000000000000e+02,9.756316968664958011e+00
2.510000000000000000e+02,1.904097554224223288e+01
2.520000000000000000e+02,9.416966318809535608e+00
2.530000000000000000e+02,1.848064681740028092e+01
2.540000000000000000e+02,1.016122464032064521e+01
2.550000000000000000e+02,1.872130517137723515e+01
