# spatial freqs [1/mm], spectrum [a.u.]
4.687769288217384644e-02,1.887746279352761647e+01
4.785431148388579609e-02,1.895795533797939569e+01
4.883093008559775267e-02,1.899844788243118998e+01
4.980754868730970925e-02,1.903894042688296295e+01
5.078416728902166583e-02,1.901943297133475497e+01
5.176078589073361547e-02,1.897992551578655096e+01
5.273740449244557205e-02,1.894041806023832564e+01
5.371402309415752863e-02,1.902091060469011197e+01
5.469064169586948521e-02,1.920140314914190682e+01
5.566726029758144179e-02,1.946189569359367866e+01
5.664387889929339143e-02,1.960238823804546726e+01
5.762049750100534801e-02,1.960288078249724819e+01
5.859711610271730459e-02,1.946337332694903566e+01
5.957373470442926117e-02,1.920386587140083279e+01
6.055035330614121081e-02,1.882435841585260405e+01
6.152697190785316739e-02,1.850485096030439891e+01
6.250359050956512397e-02,1.812534350475619149e+01
6.348020911127708055e-02,1.772583604920796674e+01
6.445682771298903713e-02,1.734632859365975932e+01
6.543344631470099371e-02,1.710682113811153116e+01
6.641006491641295029e-02,1.688731368256332033e+01
6.738668351812489299e-02,1.680780622701511007e+01
6.836330211983684957e-02,1.674829877146688872e+01
6.933992072154880615e-02,1.672879131591868074e+01
7.031653932326076273e-02,1.672928386037046877e+01
7.129315792497271931e-02,1.674977640482224572e+01
7.226977652668467589e-02,1.663026894927404342e+01
7.324639512839663247e-02,1.635076149372582321e+01
7.422301373010858905e-02,1.623125403817760670e+01
7.519963233182054563e-02,1.615174658262939644e+01
7.617625093353248833e-02,1.619223912708116941e+01
7.715286953524444491e-02,1.633273167153295802e+01
7.812948813695640149e-02,1.637322421598475231e+01
7.910610673866835807e-02,1.645371676043653153e+01
8.008272534038031465e-02,1.663420930488832639e+01
8.105934394209227123e-02,1.685470184934010618e+01
8.203596254380422781e-02,1.707519439379189308e+01
8.301258114551618439e-02,1.727568693824368395e+01
8.398919974722814097e-02,1.749617948269546375e+01
8.496581834894008367e-02,1.767667202714724439e+01
8.594243695065204025e-02,1.777716457159904095e+01
8.691905555236399683e-02,1.793765711605081847e+01
8.789567415407595341e-02,1.809814966050260310e+01
8.887229275578790999e-02,1.811864220495438005e+01
8.984891135749986657e-02,1.817913474940617036e+01
9.082552995921182315e-02,1.821962729385796464e+01
9.180214856092377973e-02,1.826011983830973762e+01
9.277876716263573631e-02,1.826061238276152565e+01
9.375538576434769289e-02,1.824110492721331767e+01
9.473200436605963559e-02,1.820159747166509234e+01
9.570862296777159217e-02,1.808209001611689004e+01
9.668524156948354875e-02,1.782258256056866585e+01
9.766186017119550533e-02,1.748307510502045048e+01
9.863847877290746191e-02,1.712356764947223908e+01
9.961509737461941849e-02,1.676406019392402058e+01
1.005917159763313751e-01,1.638455273837581316e+01
1.015683345780433317e-01,1.628504528282760688e+01
1.025449531797552882e-01,1.616553782727938327e+01
1.035215717814672309e-01,1.606603037173116988e+01
1.044981903831791875e-01,1.630652291618295280e+01
1.054748089848911441e-01,1.660701546063473799e+01
1.064514275866031007e-01,1.680750800508652887e+01
1.074280461883150573e-01,1.696800054953830639e+01
1.084046647900270138e-01,1.708849309399009897e+01
1.093812833917389704e-01,1.708898563844188701e+01
1.103579019934509270e-01,1.704947818289366168e+01
1.113345205951628836e-01,1.692997072734544517e+01
1.123111391968748263e-01,1.679046327179723974e+01
1.132877577985867829e-01,1.655095581624901868e+01
1.142643764002987394e-01,1.621144836070080331e+01
1.152409950020106960e-01,1.571194090515259134e+01
1.162176136037226526e-01,1.525243344960437852e+01
1.171942322054346092e-01,1.487292599405616400e+01
1.181708508071465658e-01,1.465341853850794607e+01
1.191474694088585223e-01,1.479391108295973467e+01
1.201240880105704789e-01,1.511440362741151588e+01
1.211007066122824216e-01,1.559489617186330079e+01
1.220773252139943782e-01,1.613538871631508798e+01
1.230539438157063348e-01,1.687588126076687800e+01
1.240305624174182914e-01,1.753637380521866262e+01
1.250071810191302479e-01,1.813686634967044498e+01
1.259837996208421906e-01,1.853735889412223159e+01
1.269604182225541611e-01,1.885785143857401280e+01
1.279370368242661038e-01,1.911834398302579885e+01
1.289136554259780743e-01,1.927883652747758347e+01
1.298902740276900170e-01,1.925932907192937549e+01
1.308668926294019874e-01,1.909982161638115983e+01
1.318435112311139301e-01,1.882031416083294673e+01
1.328201298328259006e-01,1.844080670528472510e+01
1.337967484345378433e-01,1.814129924973650887e+01
1.347733670362497860e-01,1.788179179418830600e+01
1.357499856379617564e-01,1.776228433864008238e+01
1.367266042396736991e-01,1.776277688309187042e+01
1.377032228413856696e-01,1.790326942754365902e+01
1.386798414430976123e-01,1.818376197199544109e+01
1.396564600448095828e-01,1.856425451644722457e+01
1.406330786465215255e-01,1.900474706089901034e+01
1.416096972482334959e-01,1.942523960535079297e+01
1.425863158499454386e-01,1.964573214980257987e+01
1.435629344516573813e-01,1.994622469425435796e+01
1.445395530533693518e-01,2.020671723870615111e+01
1.455161716550812945e-01,2.032720978315794369e+01
1.464927902567932649e-01,2.040770232760972291e+01
1.474694088585052076e-01,2.044819487206150299e+01
1.484460274602171781e-01,2.058868741651329159e+01
1.494226460619291208e-01,2.056917996096507650e+01
1.503992646636410913e-01,2.042967250541686397e+01
1.513758832653530340e-01,2.021016504986864604e+01
1.523525018670649767e-01,1.997065759432043919e+01
1.533291204687769471e-01,1.983115013877222665e+01
1.543057390704888898e-01,1.969164268322400702e+01
1.552823576722008603e-01,1.963213522767579278e+01
1.562589762739128030e-01,1.959262777212757456e+01
1.572355948756247734e-01,1.953312031657936743e+01
1.582122134773367161e-01,1.943361286103114693e+01
1.591888320790486866e-01,1.943410540548292786e+01
1.601654506807606293e-01,1.949459794993471817e+01
1.611420692824725720e-01,1.961509049438651076e+01
1.621186878841845425e-01,1.971558303883828600e+01
1.630953064858964852e-01,1.981607558329008256e+01
1.640719250876084556e-01,1.971656812774186207e+01
1.650485436893203983e-01,1.945706067219363788e+01
1.660251622910323688e-01,1.913755321664543274e+01
1.670017808927443115e-01,1.895804576109720685e+01
1.679783994944562819e-01,1.895853830554899488e+01
1.689550180961682246e-01,1.905903085000079145e+01
1.699316366978801673e-01,1.919952339445257294e+01
1.709082552995921378e-01,1.938001593890435359e+01
1.718848739013040805e-01,1.962050848335615072e+01
1.728614925030160510e-01,1.988100102780792255e+01
1.738381111047279937e-01,2.016149357225971173e+01
1.748147297064399641e-01,2.062198611671150061e+01
1.757913483081519068e-01,2.094247866116328183e+01
1.767679669098638773e-01,2.118297120561507896e+01
1.777445855115758200e-01,2.126346375006685818e+01
1.787212041132877627e-01,2.110395629451863542e+01
1.796978227149997331e-01,2.076444883897043425e+01
1.806744413167116758e-01,2.040494138342221575e+01
1.816510599184236463e-01,2.024543392787399299e+01
1.826276785201355890e-01,2.012592647232578358e+01
1.836042971218475595e-01,1.998641901677757104e+01
1.845809157235595022e-01,1.986691156122935453e+01
1.855575343252714726e-01,1.974740410568113091e+01
1.865341529269834153e-01,1.984789665013292748e+01
1.875107715286953858e-01,2.006838919458471437e+01
1.884873901304073285e-01,2.028888173903649417e+01
1.894640087321192712e-01,2.054937428348828732e+01
1.904406273338312416e-01,2.078986682794006313e+01
1.914172459355431843e-01,2.101035937239185003e+01
1.923938645372551548e-01,2.121085191684364091e+01
1.933704831389670975e-01,2.123134446129541786e+01
1.943471017406790680e-01,2.117183700574720362e+01
1.953237203423910107e-01,2.111232955019898938e+01
1.963003389441029811e-01,2.111282209465077031e+01
1.972769575458149238e-01,2.119331463910257085e+01
1.982535761475268665e-01,2.125380718355433984e+01
1.992301947492388370e-01,2.127429972800613811e+01
2.002068133509507797e-01,2.125479227245791591e+01
2.011834319526627501e-01,2.117528481690969855e+01
2.021600505543746928e-01,2.109577736136148829e+01
2.031366691560866633e-01,2.095626990581327576e+01
2.041132877577986060e-01,2.065676245026505953e+01
2.050899063595105765e-01,2.027725499471685211e+01
2.060665249612225192e-01,1.997774753916862167e+01
2.070431435629344619e-01,1.971824008362041880e+01
2.080197621646464323e-01,1.957873262807220627e+01
2.089963807663583750e-01,1.945922517252398265e+01
2.099729993680703455e-01,1.951971771697577296e+01
2.109496179697822882e-01,1.976021026142755588e+01
2.119262365714942586e-01,2.008070280587934420e+01
2.129028551732062013e-01,2.040119535033112541e+01
2.138794737749181718e-01,2.062168789478290520e+01
2.148560923766301145e-01,2.080218043923470006e+01
2.158327109783420572e-01,2.094267298368648866e+01
2.168093295800540277e-01,2.090316552813826334e+01
2.177859481817659704e-01,2.068365807259005251e+01
2.187625667834779408e-01,2.034415061704185135e+01
2.197391853851898835e-01,1.992464316149363057e+01
2.207158039869018540e-01,1.944513570594541463e+01
2.216924225886137967e-01,1.900562825039719783e+01
2.226690411903257671e-01,1.864612079484898643e+01
2.236456597920377098e-01,1.842661333930077561e+01
2.246222783937496525e-01,1.838710588375255028e+01
2.255988969954616230e-01,1.842759842820434457e+01
2.265755155971735657e-01,1.858809097265612920e+01
2.275521341988855362e-01,1.890858351710790330e+01
2.285287528005974789e-01,1.920907606155970271e+01
2.295053714023094493e-01,1.946956860601147454e+01
2.304819900040213920e-01,1.957006115046327110e+01
2.314586086057333625e-01,1.967055369491505346e+01
2.324352272074453052e-01,1.975104623936683268e+01
2.334118458091572479e-01,1.985153878381862924e+01
2.343884644108692183e-01,1.965203132827041443e+01
2.353650830125811610e-01,1.941252387272218627e+01
2.363417016142931315e-01,1.913301641717397317e+01
2.373183202160050742e-01,1.883350896162575694e+01
2.382949388177170447e-01,1.851400150607755180e+01
2.392715574194289874e-01,1.823449405052933869e+01
2.402481760211409578e-01,1.795498659498111849e+01
2.412247946228529005e-01,1.771547913943291164e+01
2.422014132245648432e-01,1.745597168388469456e+01
2.431780318262768137e-01,1.725646422833647264e+01
2.441546504279887564e-01,1.717695677278826238e+01
2.451312690297007268e-01,1.723744931724004559e+01
2.461078876314126695e-01,1.739794186169183021e+01
2.470845062331246400e-01,1.755843440614361484e+01
2.480611248348365827e-01,1.771892695059540657e+01
2.490377434365485532e-01,1.785941949504719517e+01
2.500143620382604959e-01,1.789991203949897525e+01
2.509909806399724386e-01,1.788040458395076016e+01
2.519675992416843813e-01,1.774089712840254762e+01
2.529442178433963795e-01,1.748138967285432344e+01
2.539208364451083222e-01,1.724188221730611659e+01
2.548974550468202649e-01,1.698237476175789951e+01
2.558740736485322076e-01,1.674286730620968555e+01
2.568506922502442058e-01,1.656335985066146677e+01
2.578273108519561485e-01,1.640385239511325821e+01
2.588039294536680912e-01,1.638434493956504312e+01
2.597805480553800339e-01,1.634483748401682490e+01
2.607571666570919766e-01,1.630533002846861379e+01
2.617337852588039748e-01,1.610582257292039898e+01
2.627104038605159175e-01,1.566631511737218219e+01
2.636870224622278602e-01,1.500680766182396653e+01
2.646636410639398029e-01,1.428730020627575570e+01
2.656402596656518011e-01,1.360779275072754402e+01
2.666168782673637438e-01,1.288828529517932608e+01
2.675934968690756866e-01,1.228877783963111270e+01
2.685701154707876293e-01,1.170927038408289533e+01
2.695467340724995720e-01,1.142976292853468223e+01
2.705233526742115702e-01,1.099025547298646543e+01
2.714999712759235129e-01,1.051074801743824949e+01
2.724765898776354556e-01,1.015124056189003809e+01
2.734532084793473983e-01,9.931733106341827266e+00
2.744298270810593965e-01,9.812225650793603648e+00
2.754064456827713392e-01,9.732718195245393389e+00
2.763830642844832819e-01,9.733210739697174319e+00
2.773596828861952246e-01,9.753703284148965480e+00
2.783363014879071673e-01,9.874195828600750957e+00
2.793129200896191655e-01,9.974688373052533308e+00
2.802895386913311082e-01,9.975180917504321343e+00
2.812661572930430509e-01,9.655673461956109094e+00
2.822427758947549936e-01,9.136166006407886897e+00
2.832193944964669918e-01,8.396658550859680048e+00
2.841960130981789345e-01,7.557151095311457567e+00
2.851726316998908772e-01,6.657643639763247023e+00
2.861492503016028199e-01,5.738136184215033353e+00
2.871258689033147626e-01,4.918628728666813998e+00
2.881024875050267609e-01,4.359121273118599760e+00
2.890791061067387036e-01,4.139613817570388932e+00
2.900557247084506463e-01,3.960106362022169701e+00
2.910323433101625890e-01,3.820598906473957168e+00
2.920089619118745872e-01,3.741091450925739803e+00
2.929855805135865299e-01,3.681583995377525564e+00
2.939621991152984726e-01,3.602076539829315305e+00
2.949388177170104153e-01,3.542569084281101066e+00
2.959154363187223580e-01,3.503061628732882848e+00
2.968920549204343562e-01,3.363554173184670315e+00
2.978686735221462989e-01,3.184046717636451529e+00
2.988452921238582416e-01,3.104539262088241269e+00
2.998219107255701843e-01,3.505031806540020778e+00
3.007985293272821825e-01,3.945524350991813645e+00
3.017751479289941252e-01,4.406016895443602976e+00
3.027517665307060679e-01,5.086509439895383622e+00
3.037283851324180106e-01,5.587001984347171657e+00
3.047050037341299533e-01,5.887494528798956850e+00
3.056816223358419515e-01,5.887987073250737780e+00
3.066582409375538942e-01,5.108479617702524678e+00
3.076348595392658369e-01,3.828972162154304026e+00
3.086114781409777796e-01,2.109464706606093198e+00
3.095880967426897779e-01,-3.004274894211928296e-02
3.105647153444017206e-01,-2.489550204490339258e+00
3.115413339461136633e-01,-5.129057660038551347e+00
3.125179525478256060e-01,-7.808565115586763028e+00
3.134945711495375487e-01,-9.988072571134981814e+00
3.144711897512495469e-01,-1.182758002668319008e+01
3.154478083529614896e-01,-1.294708748223140660e+01
3.164244269546734323e-01,-1.334659493777962425e+01
3.174010455563853750e-01,-1.304610239332783195e+01
3.183776641580973732e-01,-1.250560984887605187e+01
3.193542827598093159e-01,-1.144511730442426156e+01
3.203309013615212586e-01,-1.028462475997247694e+01
3.213075199632332013e-01,-9.124132215520699418e+00
3.222841385649451440e-01,-8.063639671068909109e+00
3.232607571666571422e-01,-7.223147126617124769e+00
3.242373757683690849e-01,-6.522654582165340997e+00
3.252139943700810276e-01,-6.242162037713551825e+00
3.261906129717929703e-01,-5.641669493261769475e+00
3.271672315735049685e-01,-6.121176948809985419e+00
3.281438501752169112e-01,-7.180684404358192552e+00
3.291204687769288539e-01,-8.600191859906413328e+00
3.300970873786407966e-01,-1.017969931545462359e+01
3.310737059803527393e-01,-1.161920677100284749e+01
3.320503245820647376e-01,-1.281871422655105519e+01
3.330269431837766803e-01,-1.369822168209926971e+01
3.340035617854886230e-01,-1.437772913764748850e+01
3.349801803872005657e-01,-1.467723659319569762e+01
3.359567989889125639e-01,-1.493674404874390760e+01
3.369334175906245066e-01,-1.509625150429213036e+01
3.379100361923364493e-01,-1.523575895984034290e+01
3.388866547940483920e-01,-1.545526641538856083e+01
3.398632733957603347e-01,-1.587477387093677450e+01
3.408398919974723329e-01,-1.653428132648498661e+01
3.418165105991842756e-01,-1.781378878203320326e+01
3.427931292008962183e-01,-1.877329623758141608e+01
3.437697478026081610e-01,-1.931280369312962719e+01
3.447463664043201592e-01,-1.945231114867784683e+01
3.457229850060321019e-01,-1.929181860422605865e+01
3.466996036077440446e-01,-1.899132605977427701e+01
3.476762222094559873e-01,-1.857083351532249083e+01
3.486528408111679300e-01,-1.819034097087070379e+01
3.496294594128799282e-01,-1.788984842641892214e+01
3.506060780145918709e-01,-1.762935588196713255e+01
3.515826966163038136e-01,-1.742886333751534522e+01
3.525593152180157563e-01,-1.734837079306356245e+01
3.535359338197277546e-01,-1.726787824861177612e+01
3.545125524214396973e-01,-1.722738570415999604e+01
3.554891710231516400e-01,-1.724689315970820758e+01
3.564657896248635827e-01,-1.736640061525642054e+01
3.574424082265755254e-01,-1.746590807080463748e+01
3.584190268282875236e-01,-1.752541552635285171e+01
3.593956454299994663e-01,-1.758492298190106240e+01
3.603722640317114090e-01,-1.756443043744928190e+01
3.613488826334233517e-01,-1.746393789299749244e+01
3.623255012351353499e-01,-1.756344534854571293e+01
3.633021198368472926e-01,-1.768295280409392589e+01
3.642787384385592353e-01,-1.780246025964213530e+01
3.652553570402711780e-01,-1.792196771519035536e+01
3.662319756419831207e-01,-1.812147517073856662e+01
3.672085942436951189e-01,-1.840098262628677972e+01
3.681852128454070616e-01,-1.872049008183499907e+01
3.691618314471190043e-01,-1.909999753738321004e+01
3.701384500488309470e-01,-1.931950499293142798e+01
3.711150686505429452e-01,-1.939901244847964179e+01
3.720916872522548879e-01,-1.939851990402785376e+01
3.730683058539668306e-01,-1.931802735957607098e+01
3.740449244556787733e-01,-1.919753481512428550e+01
3.750215430573907716e-01,-1.907704227067249647e+01
3.759981616591027143e-01,-1.901654972622071682e+01
3.769747802608146570e-01,-1.907605718176892751e+01
3.779513988625265997e-01,-1.923556463731714672e+01
3.789280174642385424e-01,-1.953507209286535939e+01
3.799046360659505406e-01,-1.983457954841356852e+01
3.808812546676624833e-01,-2.019408700396179057e+01
3.818578732693744260e-01,-2.059359445951000112e+01
3.828344918710863687e-01,-2.103310191505821436e+01
3.838111104727983669e-01,-2.129260937060643144e+01
3.847877290745103096e-01,-2.147211682615464312e+01
3.857643476762222523e-01,-2.149162428170286177e+01
3.867409662779341950e-01,-2.135113173725107671e+01
3.877175848796461377e-01,-2.109063919279928712e+01
3.886942034813581359e-01,-2.069014664834750761e+01
3.896708220830700786e-01,-2.026965410389571787e+01
3.906474406847820213e-01,-1.986916155944393125e+01
3.916240592864939640e-01,-1.948866901499214777e+01
3.926006778882059622e-01,-1.918817647054036257e+01
3.935772964899179049e-01,-1.900768392608858193e+01
3.945539150916298476e-01,-1.896719138163679119e+01
3.955305336933417903e-01,-1.902669883718500543e+01
3.965071522950537330e-01,-1.918620629273322464e+01
3.974837708967657313e-01,-1.952571374828143647e+01
3.984603894984776740e-01,-1.988522120382964786e+01
3.994370081001896167e-01,-2.028472865937786551e+01
4.004136267019015594e-01,-2.076423611492607790e+01
4.013902453036135576e-01,-2.126374357047429697e+01
4.023668639053255003e-01,-2.160325102602250880e+01
4.033434825070374430e-01,-2.172275848157072176e+01
4.043201011087493857e-01,-2.164226593711893898e+01
4.052967197104613284e-01,-2.150177339266715393e+01
4.062733383121733266e-01,-2.136128084821536532e+01
4.072499569138852693e-01,-2.124078830376358340e+01
4.082265755155972120e-01,-2.122029575931179579e+01
4.092031941173091547e-01,-2.125980321486001401e+01
4.101798127190211529e-01,-2.141931067040822612e+01
4.111564313207330956e-01,-2.173881812595643837e+01
4.121330499224450383e-01,-2.223832558150465744e+01
4.131096685241569810e-01,-2.283783303705287082e+01
4.140862871258689237e-01,-2.343734049260108065e+01
4.150629057275809219e-01,-2.393684794814929973e+01
4.160395243292928646e-01,-2.439635540369751254e+01
4.170161429310048073e-01,-2.477586285924573062e+01
4.179927615327167501e-01,-2.505537031479394372e+01
4.189693801344287483e-01,-2.511487777034215441e+01
4.199459987361406910e-01,-2.505438522589037476e+01
4.209226173378526337e-01,-2.475389268143858601e+01
4.218992359395645764e-01,-2.425340013698679797e+01
4.228758545412765191e-01,-2.355290759253501776e+01
4.238524731429885173e-01,-2.261241504808322844e+01
4.248290917447004600e-01,-2.175192250363144808e+01
4.258057103464124027e-01,-2.097142995917965891e+01
4.267823289481243454e-01,-2.037093741472787300e+01
4.277589475498363436e-01,-1.997044487027608994e+01
4.287355661515482863e-01,-1.996995232582430191e+01
4.297121847532602290e-01,-2.076945978137251458e+01
4.306888033549721717e-01,-2.196896723692073294e+01
4.316654219566841144e-01,-2.344847469246894534e+01
4.326420405583961126e-01,-2.462798214801716412e+01
4.336186591601080553e-01,-2.528748960356537623e+01
4.345952777618199980e-01,-2.538699705911358961e+01
4.355718963635319407e-01,-2.526650451466180769e+01
4.365485149652439389e-01,-2.538601197021002065e+01
4.375251335669558816e-01,-2.582551942575823389e+01
4.385017521686678243e-01,-2.650502688130645268e+01
4.394783707703797671e-01,-2.736453433685466408e+01
4.404549893720917098e-01,-2.836404179240288315e+01
4.414316079738037080e-01,-2.916354924795109582e+01
4.424082265755156507e-01,-2.954305670349930679e+01
4.433848451772275934e-01,-2.962256415904752416e+01
4.443614637789395361e-01,-2.944207161459573641e+01
4.453380823806515343e-01,-2.902157907014395022e+01
4.463147009823634770e-01,-2.838108652569216872e+01
4.472913195840754197e-01,-2.782059398124038196e+01
4.482679381857873624e-01,-2.740010143678859933e+01
4.492445567874993051e-01,-2.713960889233681328e+01
4.502211753892113033e-01,-2.693911634788502241e+01
4.511977939909232460e-01,-2.697862380343324418e+01
4.521744125926351887e-01,-2.705813125898145444e+01
4.531510311943471314e-01,-2.725763871452966569e+01
4.541276497960591296e-01,-2.747714617007788718e+01
4.551042683977710723e-01,-2.771665362562609758e+01
4.560808869994830150e-01,-2.797616108117431821e+01
4.570575056011949577e-01,-2.819566853672252904e+01
4.580341242029069004e-01,-2.835517599227074115e+01
4.590107428046188986e-01,-2.847468344781896121e+01
4.599873614063308414e-01,-2.853419090336717190e+01
4.609639800080427841e-01,-2.855369835891538344e+01
4.619405986097547268e-01,-2.845320581446360109e+01
4.629172172114667250e-01,-2.825271327001181376e+01
4.638938358131786677e-01,-2.799222072556003482e+01
4.648704544148906104e-01,-2.767172818110824650e+01
4.658470730166025531e-01,-2.685123563665645818e+01
4.668236916183144958e-01,-2.705074309220467654e+01
4.678003102200264940e-01,-2.679025054775288694e+01
4.687769288217384367e-01,-2.652975800330110090e+01
4.697535474234503794e-01,-2.642926545884931855e+01
4.707301660251623221e-01,-2.636877291439753179e+01
4.717067846268743203e-01,-2.634828036994575129e+01
4.726834032285862630e-01,-2.632778782549396368e+01
4.736600218302982057e-01,-2.636729528104217479e+01
4.746366404320101484e-01,-2.648680273659039486e+01
4.756132590337220911e-01,-2.662631019213860739e+01
4.765898776354340893e-01,-2.696581764768681921e+01
4.775664962371460320e-01,-2.726532510323503544e+01
4.785431148388579747e-01,-2.758483255878324769e+01
4.795197334405699174e-01,-2.790434001433146705e+01
4.804963520422819157e-01,-2.822384746987967929e+01
4.814729706439938584e-01,-2.852335492542789197e+01
4.824495892457058011e-01,-2.882286238097611175e+01
4.834262078474177438e-01,-2.908236983652432173e+01
4.844028264491296865e-01,-2.926187729207253341e+01
4.853794450508416847e-01,-2.934138474762075433e+01
4.863560636525536274e-01,-2.924089220316896487e+01
4.873326822542655701e-01,-2.898039965871718593e+01
4.883093008559775128e-01,-2.905990711426539619e+01
4.892859194576895110e-01,-2.921941456981360830e+01
4.902625380594014537e-01,-2.947892202536182893e+01
4.912391566611133964e-01,-2.981842948091004075e+01
4.922157752628253391e-01,-3.027793693645825002e+01
4.931923938645372818e-01,-3.077744439200646909e+01
4.941690124662492800e-01,-3.133695184755468333e+01
4.951456310679612227e-01,-3.173645930310290098e+01
4.961222496696731654e-01,-3.207596675865111990e+01
4.970988682713851081e-01,-3.227547421419932761e+01
4.980754868730971063e-01,-3.231498166974754582e+01
4.990521054748090490e-01,-3.225448912529576262e+01
5.000287240765209917e-01,-3.203399658084396862e+01
5.010053426782329344e-01,-3.169350403639218783e+01
5.019819612799448771e-01,-3.119301149194039979e+01
5.029585798816568198e-01,-3.051251894748861915e+01
5.039351984833687625e-01,-2.981202640303683182e+01
5.049118170850808163e-01,-2.921153385858504237e+01
5.058884356867927590e-01,-2.883104131413326243e+01
5.068650542885047017e-01,-2.871054876968147340e+01
5.078416728902166444e-01,-2.845005622522968736e+01
5.088182914919285871e-01,-2.838956368077790415e+01
5.097949100936405298e-01,-2.842907113632611527e+01
5.107715286953524725e-01,-2.844857859187433746e+01
5.117481472970644152e-01,-2.844808604742254943e+01
5.127247658987763579e-01,-2.846759350297076097e+01
5.137013845004884116e-01,-2.832710095851897947e+01
5.146780031022003543e-01,-2.798660841406719157e+01
5.156546217039122970e-01,-2.746611586961540397e+01
5.166312403056242397e-01,-2.680562332516362289e+01
5.176078589073361824e-01,-2.592513078071183230e+01
5.185844775090481251e-01,-2.534463823626005308e+01
5.195610961107600678e-01,-2.486414569180826462e+01
5.205377147124720105e-01,-2.456365314735647587e+01
5.215143333141839532e-01,-2.438316060290469522e+01
5.224909519158960070e-01,-2.430266805845290889e+01
5.234675705176079497e-01,-2.452217551400111972e+01
5.244441891193198924e-01,-2.484168296954933908e+01
5.254208077210318351e-01,-2.494119042509755246e+01
5.263974263227437778e-01,-2.502069788064576983e+01
5.273740449244557205e-01,-2.502020533619398179e+01
5.283506635261676632e-01,-2.495971279174219504e+01
5.293272821278796059e-01,-2.477922024729041439e+01
5.303039007295915486e-01,-2.463872770283862579e+01
5.312805193313036023e-01,-2.459823515838683861e+01
5.322571379330155450e-01,-2.453774261393505540e+01
5.332337565347274877e-01,-2.433725006948326808e+01
5.342103751364394304e-01,-2.367675752503148701e+01
5.351869937381513731e-01,-2.295626498057970011e+01
5.361636123398633158e-01,-2.197577243612791165e+01
5.371402309415752585e-01,-2.085527989167612972e+01
5.381168495432872012e-01,-1.997478734722434268e+01
5.390934681449991439e-01,-1.943429480277255550e+01
5.400700867467111976e-01,-1.931380225832077357e+01
5.410467053484231403e-01,-1.955330971386898398e+01
5.420233239501350830e-01,-2.001281716941720390e+01
5.429999425518470257e-01,-2.071232462496541515e+01
5.439765611535589684e-01,-2.147183208051362868e+01
5.449531797552709111e-01,-2.215133953606184747e+01
5.459297983569828538e-01,-2.271084699161005815e+01
5.469064169586947965e-01,-2.319035444715827055e+01
5.478830355604067393e-01,-2.362986190270649089e+01
5.488596541621187930e-01,-2.386936935825470130e+01
5.498362727638307357e-01,-2.386887681380292037e+01
5.508128913655426784e-01,-2.362838426935113390e+01
5.517895099672546211e-01,-2.336789172489934430e+01
5.527661285689665638e-01,-2.302739918044756351e+01
5.537427471706785065e-01,-2.274690663599577434e+01
5.547193657723904492e-01,-2.252641409154398744e+01
5.556959843741023919e-01,-2.232592154709220722e+01
