# spatial freqs [1/mm], spectrum [a.u.]
1.191474694088585223e-01,-1.674129116706146192e+01
1.201240880105704789e-01,-1.670308164981700827e+01
1.211007066122824216e-01,-1.664487213257255860e+01
1.220773252139943782e-01,-1.646666261532811149e+01
1.230539438157063348e-01,-1.632845309808366352e+01
1.240305624174182914e-01,-1.621024358083921868e+01
1.250071810191302479e-01,-1.617203406359476148e+01
1.259837996208421906e-01,-1.631382454635031465e+01
1.269604182225541611e-01,-1.665561502910586711e+01
1.279370368242661038e-01,-1.709740551186142099e+01
1.289136554259780743e-01,-1.745919599461697302e+01
1.298902740276900170e-01,-1.812098647737251866e+01
1.308668926294019874e-01,-1.892277696012807198e+01
1.318435112311139301e-01,-1.992456744288362458e+01
1.328201298328259006e-01,-2.116635792563917562e+01
1.337967484345378433e-01,-2.256814840839473035e+01
1.347733670362497860e-01,-2.414993889115027415e+01
1.357499856379617564e-01,-2.585172937390582604e+01
1.367266042396736991e-01,-2.745351985666138006e+01
1.377032228413856696e-01,-2.885531033941693124e+01
1.386798414430976123e-01,-3.005710082217247958e+01
1.396564600448095828e-01,-3.095889130492803076e+01
1.406330786465215255e-01,-3.146068178768358337e+01
1.416096972482334959e-01,-3.168247227043913483e+01
1.425863158499454386e-01,-3.160426275319468914e+01
1.435629344516573813e-01,-3.120605323595023606e+01
1.445395530533693518e-01,-3.068784371870578553e+01
1.455161716550812945e-01,-3.022963420146133728e+01
1.464927902567932649e-01,-2.991142468421688960e+01
1.474694088585052076e-01,-2.969321516697244334e+01
1.484460274602171781e-01,-2.951500564972798912e+01
1.494226460619291208e-01,-2.929679613248354286e+01
1.503992646636410913e-01,-2.901858661523909433e+01
1.513758832653530340e-01,-2.858037709799464920e+01
1.523525018670649767e-01,-2.794216758075020124e+01
1.533291204687769471e-01,-2.722395806350574432e+01
1.543057390704888898e-01,-2.644574854626129934e+01
1.552823576722008603e-01,-2.556753902901684938e+01
1.562589762739128030e-01,-2.464932951177240383e+01
1.572355948756247734e-01,-2.391111999452795445e+01
1.582122134773367161e-01,-2.331291047728350208e+01
1.591888320790486866e-01,-2.287470096003905340e+01
1.601654506807606293e-01,-2.257649144279460529e+01
1.611420692824725720e-01,-2.243828192555016088e+01
1.621186878841845425e-01,-2.220007240830571149e+01
1.630953064858964852e-01,-2.216186289106125784e+01
1.640719250876084556e-01,-2.220365337381680959e+01
1.650485436893203983e-01,-2.228544385657236404e+01
1.660251622910323688e-01,-2.250723433932791551e+01
1.670017808927443115e-01,-2.290902482208345958e+01
1.679783994944562819e-01,-2.321081530483901290e+01
1.689550180961682246e-01,-2.321260578759456550e+01
1.699316366978801673e-01,-2.265439627035011938e+01
1.709082552995921378e-01,-2.205618675310567056e+01
1.718848739013040805e-01,-2.163797723586121791e+01
1.728614925030160510e-01,-2.141976771861676809e+01
1.738381111047279937e-01,-2.144155820137232027e+01
1.748147297064399641e-01,-2.168334868412787486e+01
1.757913483081519068e-01,-2.228513916688342533e+01
1.767679669098638773e-01,-2.296692964963897410e+01
1.777445855115758200e-01,-2.406872013239452457e+01
1.787212041132877627e-01,-2.523051061515007731e+01
1.796978227149997331e-01,-2.633230109790563134e+01
1.806744413167116758e-01,-2.737409158066118309e+01
1.816510599184236463e-01,-2.809588206341672745e+01
1.826276785201355890e-01,-2.827767254617227977e+01
1.836042971218475595e-01,-2.797946302892783521e+01
1.845809157235595022e-01,-2.754125351168338653e+01
1.855575343252714726e-01,-2.706304399443893871e+01
1.865341529269834153e-01,-2.664483447719448606e+01
1.875107715286953858e-01,-2.636662495995003752e+01
1.884873901304073285e-01,-2.618841544270559041e+01
1.894640087321192712e-01,-2.607020592546114202e+01
1.904406273338312416e-01,-2.599199640821669632e+01
1.914172459355431843e-01,-2.587378689097224083e+01
1.923938645372551548e-01,-2.571557737372779329e+01
1.933704831389670975e-01,-2.583736785648334688e+01
1.943471017406790680e-01,-2.591915833923889778e+01
1.953237203423910107e-01,-2.608094882199445053e+01
1.963003389441029811e-01,-2.626273930474999574e+01
1.972769575458149238e-01,-2.638452978750554934e+01
1.982535761475268665e-01,-2.646632027026110023e+01
1.992301947492388370e-01,-2.648811075301665241e+01
2.002068133509507797e-01,-2.648990123577219791e+01
2.011834319526627501e-01,-2.645169171852775136e+01
2.021600505543746928e-01,-2.619348220128330595e+01
2.031366691560866633e-01,-2.607527268403885756e+01
2.041132877577986060e-01,-2.575706316679440988e+01
2.050899063595105765e-01,-2.529885364954995453e+01
2.060665249612225192e-01,-2.482064413230550670e+01
2.070431435629344619e-01,-2.438243461506106158e+01
2.080197621646464323e-01,-2.414422509781661219e+01
2.089963807663583750e-01,-2.406601558057216650e+01
2.099729993680703455e-01,-2.418780606332771299e+01
2.109496179697822882e-01,-2.434959654608326218e+01
2.119262365714942586e-01,-2.453138702883881805e+01
2.129028551732062013e-01,-2.465317751159436810e+01
2.138794737749181718e-01,-2.457496799434992241e+01
2.148560923766301145e-01,-2.445675847710546691e+01
2.158327109783420572e-01,-2.435854895986101809e+01
2.168093295800540277e-01,-2.440033944261657339e+01
2.177859481817659704e-01,-2.442212992537212557e+01
2.187625667834779408e-01,-2.454392040812767917e+01
2.197391853851898835e-01,-2.468571089088322168e+01
2.207158039869018540e-01,-2.482750137363877485e+01
2.216924225886137967e-01,-2.490929185639432930e+01
2.226690411903257671e-01,-2.495108233914988105e+01
2.236456597920377098e-01,-2.487287282190543181e+01
2.246222783937496525e-01,-2.463466330466097887e+01
2.255988969954616230e-01,-2.417645378741653062e+01
2.265755155971735657e-01,-2.369824427017208279e+01
2.275521341988855362e-01,-2.318003475292763582e+01
2.285287528005974789e-01,-2.260182523568318302e+01
2.295053714023094493e-01,-2.212361571843873520e+01
2.304819900040213920e-01,-2.168540620119428652e+01
2.314586086057333625e-01,-2.134719668394983927e+01
2.324352272074453052e-01,-2.128898716670539315e+01
2.334118458091572479e-01,-2.141077764946093964e+01
2.343884644108692183e-01,-2.155256813221648926e+01
2.353650830125811610e-01,-2.171435861497204201e+01
2.363417016142931315e-01,-2.193614909772759702e+01
2.373183202160050742e-01,-2.217793958048314806e+01
2.382949388177170447e-01,-2.245973006323869470e+01
2.392715574194289874e-01,-2.276152054599424801e+01
2.402481760211409578e-01,-2.326331102874980061e+01
2.412247946228529005e-01,-2.376510151150535322e+01
2.422014132245648432e-01,-2.420689199426090354e+01
2.431780318262768137e-01,-2.460868247701645117e+01
2.441546504279887564e-01,-2.517047295977200250e+01
2.451312690297007268e-01,-2.577226344252755652e+01
2.461078876314126695e-01,-2.627405392528310912e+01
2.470845062331246400e-01,-2.675584440803866215e+01
2.480611248348365827e-01,-2.745763489079420694e+01
2.490377434365485532e-01,-2.819942537354975798e+01
2.500143620382604959e-01,-2.890121585630530987e+01
2.509909806399724386e-01,-2.956300633906086262e+01
2.519675992416843813e-01,-2.994479682181641778e+01
2.529442178433963795e-01,-3.006658730457196071e+01
2.539208364451083222e-01,-2.992837778732751275e+01
2.548974550468202649e-01,-2.947016827008306805e+01
2.558740736485322076e-01,-2.881195875283862051e+01
2.568506922502442058e-01,-2.791374923559416388e+01
2.578273108519561485e-01,-2.699553971834971833e+01
2.588039294536680912e-01,-2.623733020110526937e+01
2.597805480553800339e-01,-2.585912068386082296e+01
2.607571666570919766e-01,-2.600091116661637614e+01
2.617337852588039748e-01,-2.644270164937191936e+01
2.627104038605159175e-01,-2.688449213212747324e+01
2.636870224622278602e-01,-2.736628261488302627e+01
2.646636410639398029e-01,-2.774807309763857788e+01
2.656402596656518011e-01,-2.782986358039413233e+01
2.666168782673637438e-01,-2.781165406314967825e+01
2.675934968690756866e-01,-2.791344454590522872e+01
2.685701154707876293e-01,-2.789523502866078175e+01
2.695467340724995720e-01,-2.787702551141633478e+01
2.705233526742115702e-01,-2.791881599417188653e+01
2.714999712759235129e-01,-2.798060647692743430e+01
2.724765898776354556e-01,-2.802239695968298605e+01
2.734532084793473983e-01,-2.792418744243853723e+01
2.744298270810593965e-01,-2.778597792519408927e+01
2.754064456827713392e-01,-2.760776840794964215e+01
2.763830642844832819e-01,-2.722955889070518865e+01
2.773596828861952246e-01,-2.649134937346074281e+01
2.783363014879071673e-01,-2.545313985621629271e+01
2.793129200896191655e-01,-2.439493033897184660e+01
2.802895386913311082e-01,-2.333672082172740048e+01
2.812661572930430509e-01,-2.247851130448294299e+01
2.822427758947549936e-01,-2.216030178723849886e+01
2.832193944964669918e-01,-2.220209226999405061e+01
2.841960130981789345e-01,-2.244388275274960165e+01
2.851726316998908772e-01,-2.272567323550515539e+01
2.861492503016028199e-01,-2.310746371826069989e+01
2.871258689033147626e-01,-2.330925420101625178e+01
2.881024875050267609e-01,-2.337104468377180666e+01
2.890791061067387036e-01,-2.333283516652736012e+01
2.900557247084506463e-01,-2.307462564928290405e+01
2.910323433101625890e-01,-2.265641613203845495e+01
2.920089619118745872e-01,-2.187820661479400997e+01
2.929855805135865299e-01,-2.089999709754956214e+01
2.939621991152984726e-01,-1.984178758030511602e+01
2.949388177170104153e-01,-1.882357806306065839e+01
2.959154363187223580e-01,-1.806536854581621299e+01
2.968920549204343562e-01,-1.780715902857176403e+01
2.978686735221462989e-01,-1.804894951132731862e+01
2.988452921238582416e-01,-1.863073999408286952e+01
2.998219107255701843e-01,-1.957253047683841629e+01
3.007985293272821825e-01,-2.055432095959396932e+01
3.017751479289941252e-01,-2.145611144234952050e+01
3.027517665307060679e-01,-2.213790192510507282e+01
3.037283851324180106e-01,-2.255969240786062713e+01
3.047050037341299533e-01,-2.246148289061617120e+01
3.056816223358419515e-01,-2.188327337337172551e+01
3.066582409375538942e-01,-2.082506385612727584e+01
3.076348595392658369e-01,-1.934685433888282802e+01
3.086114781409777796e-01,-1.774864482163838275e+01
3.095880967426897779e-01,-1.597043530439392711e+01
3.105647153444017206e-01,-1.427222578714948042e+01
3.115413339461136633e-01,-1.267401626990503161e+01
3.125179525478256060e-01,-1.141580675266058620e+01
3.134945711495375487e-01,-1.061759723541613454e+01
3.144711897512495469e-01,-1.013938771817168316e+01
3.154478083529614896e-01,-9.901178200927233775e+00
3.164244269546734323e-01,-9.782968683682788935e+00
3.174010455563853750e-01,-9.644759166438340969e+00
3.183776641580973732e-01,-9.466549649193886751e+00
3.193542827598093159e-01,-9.448340131949436227e+00
3.203309013615212586e-01,-9.450130614704988830e+00
3.213075199632332013e-01,-9.391921097460546264e+00
3.222841385649451440e-01,-9.333711580216096593e+00
3.232607571666571422e-01,-9.095502062971640100e+00
3.242373757683690849e-01,-8.657292545727194977e+00
3.252139943700810276e-01,-8.079083028482749285e+00
3.261906129717929703e-01,-7.440873511238301319e+00
3.271672315735049685e-01,-6.842663993993852500e+00
3.281438501752169112e-01,-6.384454476749397145e+00
3.291204687769288539e-01,-5.966244959504948042e+00
3.300970873786407966e-01,-5.748035442260501782e+00
3.310737059803527393e-01,-5.709825925016055237e+00
3.320503245820647376e-01,-5.791616407771606134e+00
3.330269431837766803e-01,-6.153406890527151063e+00
3.340035617854886230e-01,-6.595197373282708497e+00
3.349801803872005657e-01,-6.996987856038259679e+00
3.359567989889125639e-01,-7.238778338793814271e+00
3.369334175906245066e-01,-7.200568821549367726e+00
3.379100361923364493e-01,-6.942359304304908107e+00
3.388866547940483920e-01,-6.484149787060459857e+00
3.398632733957603347e-01,-5.825940269816015871e+00
3.408398919974723329e-01,-5.127730752571565631e+00
3.418165105991842756e-01,-4.349521235327124202e+00
3.427931292008962183e-01,-3.431311718082667550e+00
3.437697478026081610e-01,-2.613102200838219868e+00
3.447463664043201592e-01,-1.734892683593770135e+00
3.457229850060321019e-01,-9.166831663493223425e-01
3.466996036077440446e-01,-1.184736491048706958e-01
3.476762222094559873e-01,5.597358681395764313e-01
3.486528408111679300e-01,1.177945385384028265e+00
3.496294594128799282e-01,1.876154902628471399e+00
3.506060780145918709e-01,2.554364419872918734e+00
3.515826966163038136e-01,3.172573937117377785e+00
3.525593152180157563e-01,3.870783454361820919e+00
3.535359338197277546e-01,4.308992971606272704e+00
3.545125524214396973e-01,4.807202488850720101e+00
3.554891710231516400e-01,5.405412006095161814e+00
3.564657896248635827e-01,5.883621523339620296e+00
3.574424082265755254e-01,6.321831040584065420e+00
3.584190268282875236e-01,6.700040557828515375e+00
3.593956454299994663e-01,6.978250075072963909e+00
3.603722640317114090e-01,7.456459592317408180e+00
3.613488826334233517e-01,7.794669109561866094e+00
3.623255012351353499e-01,8.132878626806309796e+00
3.633021198368472926e-01,8.431088144050754352e+00
3.642787384385592353e-01,8.569297661295202317e+00
3.652553570402711780e-01,8.647507178539655115e+00
3.662319756419831207e-01,8.725716695784107912e+00
3.672085942436951189e-01,8.783926213028557584e+00
3.681852128454070616e-01,8.762135730273001855e+00
3.691618314471190043e-01,8.640345247517451810e+00
3.701384500488309470e-01,8.558554764761893807e+00
3.711150686505429452e-01,8.556764282006348310e+00
3.720916872522548879e-01,8.634973799250801108e+00
3.730683058539668306e-01,8.773183316495249073e+00
3.740449244556787733e-01,8.971392833739692207e+00
3.750215430573907716e-01,9.309602350984143015e+00
3.759981616591027143e-01,9.747811868228595245e+00
3.769747802608146570e-01,1.012602138547304520e+01
3.779513988625265997e-01,1.042423090271748976e+01
3.789280174642385424e-01,1.058244041996193374e+01
3.799046360659505406e-01,1.060064993720639137e+01
3.808812546676624833e-01,1.059885945445083877e+01
3.818578732693744260e-01,1.065706897169528844e+01
3.828344918710863687e-01,1.075527848893973726e+01
3.838111104727983669e-01,1.077348800618418068e+01
3.847877290745103096e-01,1.073169752342863603e+01
3.857643476762222523e-01,1.072990704067308343e+01
3.867409662779341950e-01,1.074811655791753395e+01
3.877175848796461377e-01,1.066632607516197595e+01
3.886942034813581359e-01,1.046453559240642761e+01
3.896708220830700786e-01,1.012274510965087870e+01
3.906474406847820213e-01,9.720954626895327522e+00
3.916240592864939640e-01,9.179164144139775772e+00
3.926006778882059622e-01,8.657373661384220043e+00
3.935772964899179049e-01,8.195583178628666587e+00
3.945539150916298476e-01,7.913792695873127059e+00
3.955305336933417903e-01,7.792002213117569909e+00
3.965071522950537330e-01,7.850211730362019580e+00
3.974837708967657313e-01,8.008421247606463567e+00
3.984603894984776740e-01,8.286630764850912101e+00
3.994370081001896167e-01,8.644840282095366035e+00
4.004136267019015594e-01,9.003049799339812864e+00
4.013902453036135576e-01,9.381259316584262820e+00
4.023668639053255003e-01,9.479468833828711638e+00
4.033434825070374430e-01,9.437678351073159888e+00
4.043201011087493857e-01,9.275887868317610696e+00
4.052967197104613284e-01,9.054097385562059230e+00
4.062733383121733266e-01,8.852306902806503786e+00
4.072499569138852693e-01,8.690516420050954594e+00
4.082265755155972120e-01,8.468725937295403128e+00
4.092031941173091547e-01,8.266935454539854788e+00
4.101798127190211529e-01,8.245144971784306165e+00
4.111564313207330956e-01,8.363354489028751004e+00
4.121330499224450383e-01,8.421564006273200675e+00
4.131096685241569810e-01,8.419773523517655178e+00
4.140862871258689237e-01,8.277983040762102007e+00
4.150629057275809219e-01,7.936192558006545994e+00
4.160395243292928646e-01,7.354402075250995097e+00
4.170161429310048073e-01,6.552611592495445336e+00
4.179927615327167501e-01,5.730821109739899555e+00
4.189693801344287483e-01,4.889030626984343542e+00
4.199459987361406910e-01,4.047240144228794634e+00
4.209226173378526337e-01,3.305449661473240486e+00
4.218992359395645764e-01,2.723659178717689588e+00
4.228758545412765191e-01,2.381868695962140681e+00
4.238524731429885173e-01,2.360078213206592057e+00
4.248290917447004600e-01,2.738287730451034907e+00
4.258057103464124027e-01,3.096497247695481736e+00
4.267823289481243454e-01,3.134706764939928281e+00
4.277589475498363436e-01,3.352916282184388752e+00
4.287355661515482863e-01,3.551125799428831886e+00
4.297121847532602290e-01,3.429335316673281842e+00
4.306888033549721717e-01,2.867544833917726965e+00
4.316654219566841144e-01,1.865754351162174141e+00
4.326420405583961126e-01,3.839638684066318808e-01
4.336186591601080553e-01,-1.277826614348924528e+00
4.345952777618199980e-01,-2.979617097104472645e+00
4.355718963635319407e-01,-4.361407579860028250e+00
4.365485149652439389e-01,-5.503198062615581421e+00
4.375251335669558816e-01,-6.044988545371126065e+00
4.385017521686678243e-01,-6.046779028126678668e+00
4.394783707703797671e-01,-5.668569510882228712e+00
4.404549893720917098e-01,-4.810359993637781884e+00
4.414316079738037080e-01,-4.092150476393328518e+00
4.424082265755156507e-01,-3.553940959148881529e+00
4.433848451772275934e-01,-3.115731441904436405e+00
4.443614637789395361e-01,-2.877521924659987018e+00
4.453380823806515343e-01,-2.859312407415536494e+00
4.463147009823634770e-01,-2.741102890171084550e+00
4.472913195840754197e-01,-2.662893372926638857e+00
4.482679381857873624e-01,-2.664683855682191460e+00
4.492445567874993051e-01,-2.946474338437745200e+00
4.502211753892113033e-01,-3.308264821193297234e+00
4.511977939909232460e-01,-3.670055303948842162e+00
4.521744125926351887e-01,-4.071845786704393788e+00
4.531510311943471314e-01,-4.453636269459948949e+00
4.541276497960591296e-01,-4.935426752215498425e+00
4.551042683977710723e-01,-5.437217234971051028e+00
4.560808869994830150e-01,-5.919007717726600504e+00
4.570575056011949577e-01,-6.380798200482146854e+00
4.580341242029069004e-01,-6.782588683237705141e+00
4.590107428046188986e-01,-7.164379165993253196e+00
4.599873614063308414e-01,-7.526169648748805230e+00
4.609639800080427841e-01,-7.867960131504354138e+00
4.619405986097547268e-01,-8.089750614259905603e+00
4.629172172114667250e-01,-8.271541097015457922e+00
4.638938358131786677e-01,-8.433331579771014219e+00
4.648704544148906104e-01,-8.495122062526561990e+00
4.658470730166025531e-01,-8.476912545282111466e+00
4.668236916183144958e-01,-8.258703028037665206e+00
4.678003102200264940e-01,-8.100493510793214114e+00
4.687769288217384367e-01,-8.002283993548765295e+00
4.697535474234503794e-01,-7.944074476304315624e+00
4.707301660251623221e-01,-7.805864959059867658e+00
4.717067846268743203e-01,-7.647655441815416566e+00
4.726834032285862630e-01,-7.529445924570971727e+00
4.736600218302982057e-01,-7.491236407326525182e+00
4.746366404320101484e-01,-7.473026890082067553e+00
4.756132590337220911e-01,-7.374817372837618734e+00
4.765898776354340893e-01,-7.256607855593173895e+00
4.775664962371460320e-01,-7.238398338348723371e+00
4.785431148388579747e-01,-7.360188821104280521e+00
4.795197334405699174e-01,-7.681979303859826302e+00
4.804963520422819157e-01,-7.903769786615377768e+00
4.814729706439938584e-01,-8.085560269370930087e+00
4.824495892457058011e-01,-8.227350752126483258e+00
4.834262078474177438e-01,-8.389141234882032450e+00
4.844028264491296865e-01,-8.630931717637579936e+00
4.853794450508416847e-01,-8.912722200393133676e+00
4.863560636525536274e-01,-9.054512683148686847e+00
4.873326822542655701e-01,-9.096303165904238597e+00
4.883093008559775128e-01,-9.038093648659788926e+00
4.892859194576895110e-01,-8.779884131415336412e+00
4.902625380594014537e-01,-8.441674614170885604e+00
4.912391566611133964e-01,-7.983465096926444460e+00
4.922157752628253391e-01,-7.525255579681996210e+00
4.931923938645372818e-01,-7.147046062437546254e+00
4.941690124662492800e-01,-6.848836545193094594e+00
4.951456310679612227e-01,-6.570627027948646059e+00
4.961222496696731654e-01,-6.232417510704195251e+00
4.970988682713851081e-01,-5.874207993459748423e+00
4.980754868730971063e-01,-5.535998476215297615e+00
4.990521054748090490e-01,-5.337788958970847375e+00
5.000287240765209917e-01,-5.239579441726398557e+00
5.010053426782329344e-01,-5.241369924481951159e+00
5.019819612799448771e-01,-5.283160407237502909e+00
5.029585798816568198e-01,-5.324950889993054659e+00
5.039351984833687625e-01,-5.346741372748603283e+00
5.049118170850808163e-01,-5.228531855504158443e+00
5.058884356867927590e-01,-5.090322338259710477e+00
5.068650542885047017e-01,-4.952112821015262512e+00
5.078416728902166444e-01,-4.953903303770808009e+00
5.088182914919285871e-01,-4.975693786526356632e+00
5.097949100936405298e-01,-5.037484269281911509e+00
5.107715286953524725e-01,-5.159274752037468659e+00
5.117481472970644152e-01,-5.341065234793020977e+00
5.127247658987763579e-01,-5.562855717548565337e+00
5.137013845004884116e-01,-5.744646200304117656e+00
5.146780031022003543e-01,-5.806436683059665427e+00
5.156546217039122970e-01,-5.848227165815224282e+00
5.166312403056242397e-01,-5.850017648570776885e+00
5.176078589073361824e-01,-5.691808131326318687e+00
5.185844775090481251e-01,-5.273598614081869584e+00
5.195610961107600678e-01,-4.755389096837426166e+00
5.205377147124720105e-01,-4.197179579592976495e+00
5.215143333141839532e-01,-3.678970062348532633e+00
5.224909519158960070e-01,-3.380760545104073866e+00
5.234675705176079497e-01,-3.222551027859629880e+00
5.244441891193198924e-01,-3.144341510615177082e+00
5.254208077210318351e-01,-3.106131993370730537e+00
5.263974263227437778e-01,-3.187922476126288540e+00
5.273740449244557205e-01,-3.569712958881829490e+00
5.283506635261676632e-01,-3.751503441637381808e+00
5.293272821278796059e-01,-4.013293924392932865e+00
5.303039007295915486e-01,-4.435084407148487173e+00
5.312805193313036023e-01,-4.976874889904038923e+00
5.322571379330155450e-01,-5.358665372659586978e+00
5.332337565347274877e-01,-5.440455855415137876e+00
5.342103751364394304e-01,-5.222246338170691615e+00
5.351869937381513731e-01,-4.744036820926247344e+00
5.361636123398633158e-01,-3.925827303681792113e+00
5.371402309415752585e-01,-2.987617786437339884e+00
5.381168495432872012e-01,-1.809408269192892993e+00
5.390934681449991439e-01,-7.311987519484471898e-01
5.400700867467111976e-01,-1.329892347039983991e-01
5.410467053484231403e-01,1.252202825404541142e-01
5.420233239501350830e-01,4.634297997849049500e-01
5.429999425518470257e-01,5.216393170293475157e-01
5.439765611535589684e-01,5.798488342737971868e-01
5.449531797552709111e-01,1.158058351518242768e+00
5.459297983569828538e-01,2.216267868762699766e+00
5.469064169586947965e-01,3.154477386007144890e+00
5.478830355604067393e-01,3.852686903251595130e+00
5.488596541621187930e-01,4.350896420496042083e+00
