# spatial freqs [1/mm], spectrum [a.u.]
-3.630000000000000000e+02,-9.212317981963771829e-03
-3.620000000000000000e+02,1.798620158244737879e-02
-3.610000000000000000e+02,-9.214287576753625586e-03
-3.600000000000000000e+02,1.788950829587962824e-02
-3.590000000000000000e+02,-9.089150764639144370e-03
-3.580000000000000000e+02,1.783696352939998647e-02
-3.570000000000000000e+02,-9.168639722707172882e-03
-3.560000000000000000e+02,1.793297558292593352e-02
-3.550000000000000000e+02,-9.189763407208619353e-03
-3.540000000000000000e+02,1.787203865607516623e-02
-3.530000000000000000e+02,-9.023795523264573418e-03
-3.520000000000000000e+02,1.811535587497892924e-02
-3.510000000000000000e+02,-9.107310297904137528e-03
-3.500000000000000000e+02,1.812335786709898602e-02
-3.490000000000000000e+02,-9.075379544440069154e-03
-3.480000000000000000e+02,1.807806472053737068e-02
-3.470000000000000000e+02,-9.089761942952672563e-03
-3.460000000000000000e+02,1.803968933949628636e-02
-3.450000000000000000e+02,-8.915602783323867478e-03
-3.440000000000000000e+02,1.822319750251410325e-02
-3.430000000000000000e+02,-8.570116214803287155e-03
-3.420000000000000000e+02,1.830596605325907067e-02
-3.410000000000000000e+02,-8.393704350679504628e-03
-3.400000000000000000e+02,1.818434893910889083e-02
-3.390000000000000000e+02,-8.615826607033678572e-03
-3.380000000000000000e+02,1.835961416169071617e-02
-3.370000000000000000e+02,-8.301148773318211063e-03
-3.360000000000000000e+02,1.838561313606929329e-02
-3.350000000000000000e+02,-8.480951267787861791e-03
-3.340000000000000000e+02,1.866993722420709143e-02
-3.330000000000000000e+02,-8.104270669621006437e-03
-3.320000000000000000e+02,1.880042789411130386e-02
-3.310000000000000000e+02,-8.035070508195539529e-03
-3.300000000000000000e+02,1.876313107591004448e-02
-3.290000000000000000e+02,-8.188394602349427162e-03
-3.280000000000000000e+02,1.912427774355204835e-02
-3.270000000000000000e+02,-7.791037507352906871e-03
-3.260000000000000000e+02,1.919308433495280422e-02
-3.250000000000000000e+02,-7.537109757968529257e-03
-3.240000000000000000e+02,1.895709353791632384e-02
-3.230000000000000000e+02,-6.989024725185175729e-03
-3.220000000000000000e+02,2.003319743173577125e-02
-3.210000000000000000e+02,-6.834674310976250611e-03
-3.200000000000000000e+02,1.931854739900507739e-02
-3.190000000000000000e+02,-6.268897338700509317e-03
-3.180000000000000000e+02,2.066539630142643150e-02
-3.170000000000000000e+02,-6.341456793606879520e-03
-3.160000000000000000e+02,2.057871122910388817e-02
-3.150000000000000000e+02,-5.675434739686330450e-03
-3.140000000000000000e+02,2.056632594418666624e-02
-3.130000000000000000e+02,-5.165705814071074910e-03
-3.120000000000000000e+02,2.094260243692729756e-02
-3.110000000000000000e+02,-4.803977346057127472e-03
-3.100000000000000000e+02,2.181827574620755564e-02
-3.090000000000000000e+02,-4.488944677145752585e-03
-3.080000000000000000e+02,2.243456257597363501e-02
-3.070000000000000000e+02,-4.148570332544287108e-03
-3.060000000000000000e+02,2.280840804773328484e-02
-3.050000000000000000e+02,-3.139714385525452321e-03
-3.040000000000000000e+02,2.342073599557862110e-02
-3.030000000000000000e+02,-3.001034747391329895e-03
-3.020000000000000000e+02,2.262707569631210516e-02
-3.010000000000000000e+02,-1.810173268930292305e-03
-3.000000000000000000e+02,2.504660940285381027e-02
-2.990000000000000000e+02,-2.634935901754137215e-03
-2.980000000000000000e+02,2.433483547544109879e-02
-2.970000000000000000e+02,-2.225096552222683083e-04
-2.960000000000000000e+02,2.639977221860876841e-02
-2.950000000000000000e+02,5.269734741450316385e-04
-2.940000000000000000e+02,2.692529238167741187e-02
-2.930000000000000000e+02,3.435771329439281851e-04
-2.920000000000000000e+02,2.935929084835154496e-02
-2.910000000000000000e+02,1.246220358151008340e-03
-2.900000000000000000e+02,2.763754035105664766e-02
-2.890000000000000000e+02,1.711564589284708541e-03
-2.880000000000000000e+02,3.000400437438774381e-02
-2.870000000000000000e+02,9.724204479762435472e-04
-2.860000000000000000e+02,2.974083199819495607e-02
-2.850000000000000000e+02,4.021628725593978312e-03
-2.840000000000000000e+02,3.330118171668165761e-02
-2.830000000000000000e+02,6.160271774672651697e-03
-2.820000000000000000e+02,3.129906427136142089e-02
-2.810000000000000000e+02,7.139204750782270244e-03
-2.800000000000000000e+02,3.671367818988497539e-02
-2.790000000000000000e+02,5.528989846234112944e-03
-2.780000000000000000e+02,3.438452899142576541e-02
-2.770000000000000000e+02,8.764584694800157255e-03
-2.760000000000000000e+02,3.626604701247037460e-02
-2.750000000000000000e+02,1.173305799609898788e-02
-2.740000000000000000e+02,3.785333557749851613e-02
-2.730000000000000000e+02,1.138324850340621114e-02
-2.720000000000000000e+02,3.892376962137321372e-02
-2.710000000000000000e+02,1.531160495479981162e-02
-2.700000000000000000e+02,3.956555537208324147e-02
-2.690000000000000000e+02,1.514693762685117087e-02
-2.680000000000000000e+02,4.133175839218505149e-02
-2.670000000000000000e+02,1.725943805465457101e-02
-2.660000000000000000e+02,4.166845139262547598e-02
-2.650000000000000000e+02,2.243865455507271928e-02
-2.640000000000000000e+02,4.520156324524654545e-02
-2.630000000000000000e+02,2.208444612483845965e-02
-2.620000000000000000e+02,4.774703787825217843e-02
-2.610000000000000000e+02,2.245795184050668539e-02
-2.600000000000000000e+02,5.276893036817834060e-02
-2.590000000000000000e+02,2.440493806417793829e-02
-2.580000000000000000e+02,5.179038989652199471e-02
-2.570000000000000000e+02,2.966613789180621782e-02
-2.560000000000000000e+02,5.718036971546025526e-02
-2.550000000000000000e+02,3.321139551257209360e-02
-2.540000000000000000e+02,5.960731885034570299e-02
-2.530000000000000000e+02,3.442565124045608022e-02
-2.520000000000000000e+02,5.622372861977361497e-02
-2.510000000000000000e+02,3.248539970063005211e-02
-2.500000000000000000e+02,6.170810740894978191e-02
-2.490000000000000000e+02,3.533922407817471911e-02
-2.480000000000000000e+02,6.107524053532917968e-02
-2.470000000000000000e+02,3.770184064506442584e-02
-2.460000000000000000e+02,6.590164456798899839e-02
-2.450000000000000000e+02,3.821574828132148771e-02
-2.440000000000000000e+02,6.188204299694289451e-02
-2.430000000000000000e+02,4.566589098481192710e-02
-2.420000000000000000e+02,7.057431091723892491e-02
-2.410000000000000000e+02,4.671346091757468816e-02
-2.400000000000000000e+02,6.422235669505815814e-02
-2.390000000000000000e+02,4.685663499110324232e-02
-2.380000000000000000e+02,6.900100710055384612e-02
-2.370000000000000000e+02,4.699382546045104830e-02
-2.360000000000000000e+02,7.368465737593181408e-02
-2.350000000000000000e+02,4.366354327620054765e-02
-2.340000000000000000e+02,7.674708883005999793e-02
-2.330000000000000000e+02,5.039714276859628278e-02
-2.320000000000000000e+02,7.070205132042745033e-02
-2.310000000000000000e+02,4.607560849094935462e-02
-2.300000000000000000e+02,7.342012722600388397e-02
-2.290000000000000000e+02,5.382472162481206912e-02
-2.280000000000000000e+02,6.698749591305799833e-02
-2.270000000000000000e+02,5.566982522554438095e-02
-2.260000000000000000e+02,7.680747757573896939e-02
-2.250000000000000000e+02,5.020382981043376019e-02
-2.240000000000000000e+02,8.333674118951943377e-02
-2.230000000000000000e+02,5.054781791235407606e-02
-2.220000000000000000e+02,7.556845907474829538e-02
-2.210000000000000000e+02,5.877240695454372110e-02
-2.200000000000000000e+02,8.412017979515412636e-02
-2.190000000000000000e+02,6.774457910786499393e-02
-2.180000000000000000e+02,7.596751906972006030e-02
-2.170000000000000000e+02,6.512292053508168810e-02
-2.160000000000000000e+02,8.634093353953049832e-02
