# spatial freqs [1/mm], spectrum [a.u.]
9.082552995921182315e-02,1.802844203802381173e+01
9.180214856092377973e-02,1.808956957485070660e+01
9.277876716263573631e-02,1.813069711167760545e+01
9.375538576434769289e-02,1.811182464850450202e+01
9.473200436605963559e-02,1.801295218533140030e+01
9.570862296777159217e-02,1.787407972215829943e+01
9.668524156948354875e-02,1.771520725898520254e+01
9.766186017119550533e-02,1.765633479581209286e+01
9.863847877290746191e-02,1.769746233263899171e+01
9.961509737461941849e-02,1.777858986946588971e+01
1.005917159763313751e-01,1.777971740629278941e+01
1.015683345780433317e-01,1.778084494311968911e+01
1.025449531797552882e-01,1.784197247994658397e+01
1.035215717814672309e-01,1.790310001677348595e+01
1.044981903831791875e-01,1.800422755360037996e+01
1.054748089848911441e-01,1.816535509042728336e+01
1.064514275866031007e-01,1.832648262725417254e+01
1.074280461883150573e-01,1.842761016408107366e+01
1.084046647900270138e-01,1.848873770090797564e+01
1.093812833917389704e-01,1.838986523773487392e+01
1.103579019934509270e-01,1.825099277456176594e+01
1.113345205951628836e-01,1.805212031138866990e+01
1.123111391968748263e-01,1.785324784821556676e+01
1.132877577985867829e-01,1.761437538504246447e+01
1.142643764002987394e-01,1.735550292186935906e+01
1.152409950020106960e-01,1.711663045869625677e+01
1.162176136037226526e-01,1.691775799552316073e+01
1.171942322054346092e-01,1.669888553235005446e+01
1.181708508071465658e-01,1.654001306917695757e+01
1.191474694088585223e-01,1.648114060600384789e+01
1.201240880105704789e-01,1.648226814283074759e+01
1.211007066122824216e-01,1.660339567965765184e+01
1.220773252139943782e-01,1.672452321648454898e+01
1.230539438157063348e-01,1.684565075331143902e+01
1.240305624174182914e-01,1.698677829013833929e+01
1.250071810191302479e-01,1.704790582696524126e+01
1.259837996208421906e-01,1.708903336379214011e+01
1.269604182225541611e-01,1.703016090061903043e+01
1.279370368242661038e-01,1.693128843744593581e+01
1.289136554259780743e-01,1.683241597427283409e+01
1.298902740276900170e-01,1.673354351109973237e+01
1.308668926294019874e-01,1.663467104792663065e+01
1.318435112311139301e-01,1.653579858475352182e+01
1.328201298328259006e-01,1.641692612158042408e+01
1.337967484345378433e-01,1.635805365840732151e+01
1.347733670362497860e-01,1.629918119523422604e+01
1.357499856379617564e-01,1.618030873206111409e+01
1.367266042396736991e-01,1.598143626888801627e+01
1.377032228413856696e-01,1.576256380571491711e+01
1.386798414430976123e-01,1.550369134254181169e+01
1.396564600448095828e-01,1.524481887936870628e+01
1.406330786465215255e-01,1.492594641619560569e+01
1.416096972482334959e-01,1.460707395302250511e+01
1.425863158499454386e-01,1.436820148984940282e+01
1.435629344516573813e-01,1.416932902667629968e+01
1.445395530533693518e-01,1.395045656350320051e+01
1.455161716550812945e-01,1.367158410033009908e+01
1.464927902567932649e-01,1.337271163715699451e+01
1.474694088585052076e-01,1.315383917398389535e+01
1.484460274602171781e-01,1.289496671081078993e+01
1.494226460619291208e-01,1.255609424763768622e+01
1.503992646636410913e-01,1.215722178446458734e+01
1.513758832653530340e-01,1.171834932129148932e+01
1.523525018670649767e-01,1.133947685811837935e+01
1.533291204687769471e-01,1.110060439494528417e+01
1.543057390704888898e-01,1.088173193177217790e+01
1.552823576722008603e-01,1.080285946859907931e+01
1.562589762739128030e-01,1.096398700542597560e+01
1.572355948756247734e-01,1.116511454225287103e+01
1.582122134773367161e-01,1.142624207907977585e+01
1.591888320790486866e-01,1.166736961590667043e+01
1.601654506807606293e-01,1.186849715273357297e+01
1.611420692824725720e-01,1.186962468956046557e+01
1.621186878841845425e-01,1.189075222638736129e+01
1.630953064858964852e-01,1.197187976321426639e+01
1.640719250876084556e-01,1.207300730004116041e+01
1.650485436893203983e-01,1.195413483686805556e+01
1.660251622910323688e-01,1.167526237369495412e+01
1.670017808927443115e-01,1.127638991052185524e+01
1.679783994944562819e-01,1.073751744734875579e+01
1.689550180961682246e-01,1.017864498417564612e+01
1.699316366978801673e-01,9.499772521002546100e+00
1.709082552995921378e-01,8.740900057829447789e+00
1.718848739013040805e-01,7.742027594656347489e+00
1.728614925030160510e-01,7.003155131483245199e+00
1.738381111047279937e-01,6.004282668310137794e+00
1.748147297064399641e-01,4.885410205137040052e+00
1.757913483081519068e-01,3.726537741963936057e+00
1.767679669098638773e-01,2.887665278790839452e+00
1.777445855115758200e-01,2.108792815617730909e+00
1.787212041132877627e-01,1.469920352444630041e+00
1.796978227149997331e-01,9.510478892715338306e-01
1.806744413167116758e-01,4.921754260984326779e-01
1.816510599184236463e-01,-1.266970370746792751e-01
1.826276785201355890e-01,-6.455695002477755962e-01
1.836042971218475595e-01,-1.204441963420878281e+00
1.845809157235595022e-01,-1.703314426593978581e+00
1.855575343252714726e-01,-2.162186889767086839e+00
1.865341529269834153e-01,-2.761059352940185008e+00
1.875107715286953858e-01,-3.299931816113288008e+00
1.884873901304073285e-01,-3.678804279286387313e+00
1.894640087321192712e-01,-4.177676742459487613e+00
1.904406273338312416e-01,-4.776549205632592887e+00
1.914172459355431843e-01,-5.395421668805694182e+00
1.923938645372551548e-01,-5.994294131978795903e+00
1.933704831389670975e-01,-6.793166595151896914e+00
1.943471017406790680e-01,-7.492039058325003609e+00
1.953237203423910107e-01,-8.110911521498101351e+00
1.963003389441029811e-01,-8.589783984671202077e+00
1.972769575458149238e-01,-8.968656447844304935e+00
1.982535761475268665e-01,-9.167528911017411630e+00
1.992301947492388370e-01,-9.166401374190511930e+00
2.002068133509507797e-01,-9.185273837363611804e+00
2.011834319526627501e-01,-9.544146300536711536e+00
2.021600505543746928e-01,-1.000301876370981269e+01
2.031366691560866633e-01,-1.072189122688291896e+01
2.041132877577986060e-01,-1.150076369005602039e+01
2.050899063595105765e-01,-1.233963615322912055e+01
2.060665249612225192e-01,-1.301850861640222057e+01
2.070431435629344619e-01,-1.355738107957532712e+01
2.080197621646464323e-01,-1.359625354274842657e+01
2.089963807663583750e-01,-1.355512600592152772e+01
2.099729993680703455e-01,-1.345399846909463015e+01
2.109496179697822882e-01,-1.319287093226773599e+01
2.119262365714942586e-01,-1.291174339544083516e+01
2.129028551732062013e-01,-1.261061585861393830e+01
2.138794737749181718e-01,-1.234948832178703704e+01
2.148560923766301145e-01,-1.204836078496014373e+01
2.158327109783420572e-01,-1.224723324813324332e+01
2.168093295800540277e-01,-1.264610571130634575e+01
2.177859481817659704e-01,-1.322497817447944435e+01
2.187625667834779408e-01,-1.400385063765254579e+01
2.197391853851898835e-01,-1.428272310082565433e+01
2.207158039869018540e-01,-1.470159556399875278e+01
2.216924225886137967e-01,-1.524046802717185223e+01
2.226690411903257671e-01,-1.617934049034495203e+01
2.236456597920377098e-01,-1.737821295351805873e+01
2.246222783937496525e-01,-1.881708541669116030e+01
2.255988969954616230e-01,-2.027595787986425790e+01
2.265755155971735657e-01,-2.203483034303735977e+01
2.275521341988855362e-01,-2.373370280621046646e+01
2.285287528005974789e-01,-2.533257526938356818e+01
2.295053714023094493e-01,-2.677144773255666976e+01
2.304819900040213920e-01,-2.809032019572976679e+01
2.314586086057333625e-01,-2.912919265890286979e+01
2.324352272074453052e-01,-2.994806512207597748e+01
2.334118458091572479e-01,-3.054693758524907565e+01
2.343884644108692183e-01,-3.092581004842217851e+01
2.353650830125811610e-01,-3.092468251159527881e+01
2.363417016142931315e-01,-3.070355497476838380e+01
2.373183202160050742e-01,-3.024242743794148680e+01
2.382949388177170447e-01,-2.896129990111458596e+01
2.392715574194289874e-01,-2.798017236428768584e+01
2.402481760211409578e-01,-2.731904482746079310e+01
2.412247946228529005e-01,-2.691791729063389482e+01
2.422014132245648432e-01,-2.673678975380699541e+01
2.431780318262768137e-01,-2.677566221698009485e+01
2.441546504279887564e-01,-2.701453468015320070e+01
2.451312690297007268e-01,-2.751340714332630100e+01
2.461078876314126695e-01,-2.821227960649940059e+01
2.470845062331246400e-01,-2.899115206967250202e+01
2.480611248348365827e-01,-2.991002453284560403e+01
2.490377434365485532e-01,-3.080889699601871001e+01
2.500143620382604959e-01,-3.162776945919181060e+01
2.509909806399724386e-01,-3.222664192236491232e+01
2.519675992416843813e-01,-3.268551438553801347e+01
2.529442178433963795e-01,-3.276438684871111917e+01
2.539208364451083222e-01,-3.258325931188421976e+01
2.548974550468202649e-01,-3.214213177505732233e+01
2.558740736485322076e-01,-3.148100423823041893e+01
2.568506922502442058e-01,-3.123987670140352790e+01
2.578273108519561485e-01,-3.107874916457662806e+01
2.588039294536680912e-01,-3.099762162774972651e+01
2.597805480553800339e-01,-3.087649409092282582e+01
2.607571666570919766e-01,-3.069536655409592640e+01
2.617337852588039748e-01,-3.051423901726903409e+01
2.627104038605159175e-01,-3.023311148044213681e+01
2.636870224622278602e-01,-2.991198394361523683e+01
2.646636410639398029e-01,-2.963085640678833599e+01
2.656402596656518011e-01,-2.938972886996144496e+01
2.666168782673637438e-01,-2.916860133313454284e+01
2.675934968690756866e-01,-2.900747379630764300e+01
2.685701154707876293e-01,-2.884634625948074316e+01
2.695467340724995720e-01,-2.882521872265385099e+01
2.705233526742115702e-01,-2.912409118582695200e+01
2.714999712759235129e-01,-2.944296364900005258e+01
2.724765898776354556e-01,-2.950183611217315161e+01
2.734532084793473983e-01,-2.928070857534625304e+01
2.744298270810593965e-01,-2.873958103851936130e+01
2.754064456827713392e-01,-2.791845350169246132e+01
2.763830642844832819e-01,-2.701732596486556304e+01
2.773596828861952246e-01,-2.595619842803866106e+01
2.783363014879071673e-01,-2.493507089121176890e+01
2.793129200896191655e-01,-2.405394335438487019e+01
2.802895386913311082e-01,-2.385281581755796765e+01
2.812661572930430509e-01,-2.437168828073107107e+01
2.822427758947549936e-01,-2.555056074390417820e+01
2.832193944964669918e-01,-2.772943320707727821e+01
2.841960130981789345e-01,-3.110830567025037752e+01
2.851726316998908772e-01,-3.474717813342347483e+01
2.861492503016028199e-01,-3.776605059659658536e+01
2.871258689033147626e-01,-4.012492305976968510e+01
2.881024875050267609e-01,-4.134379552294278426e+01
2.890791061067387036e-01,-4.150266798611588825e+01
2.900557247084506463e-01,-4.032154044928898884e+01
2.910323433101625890e-01,-3.810041291246209028e+01
2.920089619118745872e-01,-3.501928537563519228e+01
2.929855805135865299e-01,-3.105815783880829528e+01
2.939621991152984726e-01,-2.751703030198139288e+01
2.949388177170104153e-01,-2.397590276515450114e+01
2.959154363187223580e-01,-2.099477522832760457e+01
2.968920549204343562e-01,-1.845364769150070217e+01
2.978686735221462989e-01,-1.683252015467380147e+01
2.988452921238582416e-01,-1.581139261784691108e+01
2.998219107255701843e-01,-1.535026508102001408e+01
3.007985293272821825e-01,-1.526913754419311253e+01
3.017751479289941252e-01,-1.456801000736621354e+01
3.027517665307060679e-01,-1.386688247053932166e+01
3.037283851324180106e-01,-1.308575493371242082e+01
3.047050037341299533e-01,-1.196462739688552013e+01
3.056816223358419515e-01,-1.108349986005862142e+01
3.066582409375538942e-01,-1.036237232323172286e+01
3.076348595392658369e-01,-9.901244786404829412e+00
3.086114781409777796e-01,-9.540117249577930281e+00
3.095880967426897779e-01,-9.358989712751030865e+00
3.105647153444017206e-01,-9.157862175924131876e+00
3.115413339461136633e-01,-8.916734639097237292e+00
3.125179525478256060e-01,-8.515607102270339013e+00
3.134945711495375487e-01,-7.674479565443439455e+00
3.144711897512495469e-01,-6.473352028616536913e+00
3.154478083529614896e-01,-5.132224491789644460e+00
3.164244269546734323e-01,-3.411096954962745897e+00
3.174010455563853750e-01,-1.589969418135845913e+00
3.183776641580973732e-01,2.911581186910564556e-01
3.193542827598093159e-01,1.972285655517955760e+00
3.203309013615212586e-01,3.253413192344842386e+00
3.213075199632332013e-01,3.794540729171748339e+00
3.222841385649451440e-01,3.735668265998645765e+00
3.232607571666571422e-01,3.416795802825545181e+00
3.242373757683690849e-01,3.037923339652435217e+00
3.252139943700810276e-01,2.659050876479339465e+00
3.261906129717929703e-01,2.200178413306238312e+00
3.271672315735049685e-01,1.881305950133137728e+00
3.281438501752169112e-01,1.982433486960031743e+00
3.291204687769288539e-01,2.263561023786925475e+00
3.300970873786407966e-01,2.684688560613826880e+00
3.310737059803527393e-01,3.225816097440725727e+00
3.320503245820647376e-01,3.726943634267625427e+00
3.330269431837766803e-01,4.128071171094523706e+00
3.340035617854886230e-01,4.529198707921421985e+00
3.349801803872005657e-01,4.870326244748317990e+00
3.359567989889125639e-01,5.151453781575218827e+00
3.369334175906245066e-01,5.492581318402114832e+00
3.379100361923364493e-01,5.853708855229013963e+00
3.388866547940483920e-01,6.094836392055908547e+00
3.398632733957603347e-01,6.235963928882808816e+00
3.408398919974723329e-01,6.337091465709702831e+00
3.418165105991842756e-01,6.578219002536604521e+00
3.427931292008962183e-01,6.739346539363500810e+00
3.437697478026081610e-01,6.860474076190405057e+00
3.447463664043201592e-01,6.981601613017295094e+00
3.457229850060321019e-01,7.122729149844195362e+00
3.466996036077440446e-01,7.283856686671091651e+00
3.476762222094559873e-01,7.444984223497995046e+00
3.486528408111679300e-01,7.606111760324891335e+00
3.496294594128799282e-01,7.767239297151787625e+00
3.506060780145918709e-01,7.948366833978687040e+00
3.515826966163038136e-01,8.149494370805589583e+00
3.525593152180157563e-01,8.350621907632485019e+00
3.535359338197277546e-01,8.471749444459375056e+00
3.545125524214396973e-01,8.532876981286277029e+00
3.554891710231516400e-01,8.514004518113180708e+00
3.564657896248635827e-01,8.495132054940077282e+00
3.574424082265755254e-01,8.376259591766972434e+00
3.584190268282875236e-01,8.277387128593870713e+00
3.593956454299994663e-01,8.138514665420769845e+00
3.603722640317114090e-01,8.019642202247672103e+00
3.613488826334233517e-01,7.920769739074570381e+00
3.623255012351353499e-01,7.901897275901459849e+00
3.633021198368472926e-01,7.883024812728363528e+00
3.642787384385592353e-01,7.824152349555260955e+00
3.652553570402711780e-01,7.765279886382158381e+00
3.662319756419831207e-01,7.726407423209051828e+00
3.672085942436951189e-01,7.687534960035952381e+00
3.681852128454070616e-01,7.628662496862849807e+00
3.691618314471190043e-01,7.509790033689752065e+00
3.701384500488309470e-01,7.350917570516648070e+00
3.711150686505429452e-01,7.192045107343544075e+00
3.720916872522548879e-01,7.073172644170446333e+00
3.730683058539668306e-01,6.934300180997345464e+00
3.740449244556787733e-01,6.795427717824237490e+00
3.750215430573907716e-01,6.696555254651135769e+00
3.759981616591027143e-01,6.637682791478033195e+00
3.769747802608146570e-01,6.618810328304936874e+00
3.779513988625265997e-01,6.599937865131833448e+00
3.789280174642385424e-01,6.601065401958726042e+00
3.799046360659505406e-01,6.542192938785630574e+00
3.808812546676624833e-01,6.523320475612527147e+00
3.818578732693744260e-01,6.544448012439429974e+00
3.828344918710863687e-01,6.665575549266320010e+00
3.838111104727983669e-01,6.786703086093217152e+00
3.847877290745103096e-01,6.907830622920121399e+00
3.857643476762222523e-01,6.988958159747019394e+00
3.867409662779341950e-01,7.030085696573911136e+00
3.877175848796461377e-01,6.931213233400809415e+00
3.886942034813581359e-01,6.772340770227712525e+00
3.896708220830700786e-01,6.513468307054607109e+00
3.906474406847820213e-01,6.154595843881507378e+00
3.916240592864939640e-01,5.775723380708404520e+00
3.926006778882059622e-01,5.416850917535304788e+00
3.935772964899179049e-01,5.077978454362201077e+00
3.945539150916298476e-01,4.799105991189099640e+00
3.955305336933417903e-01,4.640233528015995645e+00
3.965071522950537330e-01,4.701361064842897619e+00
3.974837708967657313e-01,4.962488601669795329e+00
3.984603894984776740e-01,5.483616138496691050e+00
3.994370081001896167e-01,6.184743675323586487e+00
4.004136267019015594e-01,6.725871212150485334e+00
4.013902453036135576e-01,7.186998748977385887e+00
4.023668639053255003e-01,7.548126285804285018e+00
4.033434825070374430e-01,7.889253822631181023e+00
4.043201011087493857e-01,8.470381359458079018e+00
4.052967197104613284e-01,8.531508896284973886e+00
4.062733383121733266e-01,8.632636433111875007e+00
4.072499569138852693e-01,9.053763969938776413e+00
4.082265755155972120e-01,9.894891506765672418e+00
4.092031941173091547e-01,1.077601904359256757e+01
4.101798127190211529e-01,1.159714658041946755e+01
4.111564313207330956e-01,1.209827411724636725e+01
4.121330499224450383e-01,1.211940165407326297e+01
4.131096685241569810e-01,1.148052919090016211e+01
4.140862871258689237e-01,1.010165672772705925e+01
4.150629057275809219e-01,7.962784264553958380e+00
4.160395243292928646e-01,4.903911801380855806e+00
4.170161429310048073e-01,1.645039338207750390e+00
4.179927615327167501e-01,-1.773833124965348063e+00
4.189693801344287483e-01,-4.992705588138447226e+00
4.199459987361406910e-01,-8.151578051311547668e+00
4.209226173378526337e-01,-1.093045051448465621e+01
4.218992359395645764e-01,-1.272932297765775722e+01
4.228758545412765191e-01,-1.336819544083085809e+01
4.238524731429885173e-01,-1.360706790400395683e+01
4.248290917447004600e-01,-1.296594036717706366e+01
4.258057103464124027e-01,-1.088481283035016567e+01
4.267823289481243454e-01,-8.903685293523265543e+00
4.277589475498363436e-01,-6.962557756696364564e+00
4.287355661515482863e-01,-5.741430219869473106e+00
4.297121847532602290e-01,-5.320302683042571701e+00
4.306888033549721717e-01,-6.059175146215673990e+00
4.316654219566841144e-01,-7.918047609388773722e+00
4.326420405583961126e-01,-1.043692007256187360e+01
4.336186591601080553e-01,-1.335579253573498271e+01
4.345952777618199980e-01,-1.591466499890808173e+01
4.355718963635319407e-01,-1.781353746208117883e+01
4.365485149652439389e-01,-1.865240992525428254e+01
4.375251335669558816e-01,-1.859128238842738767e+01
4.385017521686678243e-01,-1.799015485160048655e+01
4.394783707703797671e-01,-1.800902731477358998e+01
4.404549893720917098e-01,-1.808789977794668857e+01
4.414316079738037080e-01,-1.822677224111979655e+01
4.424082265755156507e-01,-1.836564470429289742e+01
4.433848451772275934e-01,-1.846451716746599914e+01
4.443614637789395361e-01,-1.838338963063909759e+01
4.453380823806515343e-01,-1.812226209381220343e+01
4.463147009823634770e-01,-1.768113455698530601e+01
4.472913195840754197e-01,-1.720000702015840233e+01
4.482679381857873624e-01,-1.667887948333150661e+01
4.492445567874993051e-01,-1.625775194650460520e+01
4.502211753892113033e-01,-1.589662440967771495e+01
4.511977939909232460e-01,-1.561549687285081411e+01
4.521744125926351887e-01,-1.545436933602391427e+01
4.531510311943471314e-01,-1.531324179919701400e+01
4.541276497960591296e-01,-1.531211426237012141e+01
4.551042683977710723e-01,-1.535098672554322441e+01
4.560808869994830150e-01,-1.544985918871632258e+01
4.570575056011949577e-01,-1.550873165188942515e+01
4.580341242029069004e-01,-1.552760411506253213e+01
4.590107428046188986e-01,-1.552647657823563243e+01
4.599873614063308414e-01,-1.546534904140873046e+01
4.609639800080427841e-01,-1.542422150458183161e+01
4.619405986097547268e-01,-1.536309396775494029e+01
4.629172172114667250e-01,-1.530196643092803832e+01
4.638938358131786677e-01,-1.520083889410114075e+01
4.648704544148906104e-01,-1.505971135727424048e+01
4.658470730166025531e-01,-1.485858382044734149e+01
4.668236916183144958e-01,-1.465745628362044961e+01
4.678003102200264940e-01,-1.453632874679354892e+01
4.687769288217384367e-01,-1.451520120996664964e+01
4.697535474234503794e-01,-1.459407367313974824e+01
4.707301660251623221e-01,-1.475294613631285578e+01
4.717067846268743203e-01,-1.495181859948595537e+01
4.726834032285862630e-01,-1.521069106265905724e+01
4.736600218302982057e-01,-1.532956352583215853e+01
4.746366404320101484e-01,-1.532843598900526594e+01
4.756132590337220911e-01,-1.494730845217836368e+01
4.765898776354340893e-01,-1.436618091535146569e+01
4.775664962371460320e-01,-1.360505337852456442e+01
4.785431148388579747e-01,-1.258392584169766515e+01
4.795197334405699174e-01,-1.162279830487077170e+01
4.804963520422819157e-01,-1.064167076804387513e+01
4.814729706439938584e-01,-9.780543231216972444e+00
4.824495892457058011e-01,-8.999415694390075160e+00
4.834262078474177438e-01,-8.338288157563182423e+00
4.844028264491296865e-01,-7.977160620736283292e+00
4.853794450508416847e-01,-8.056033083909381887e+00
4.863560636525536274e-01,-8.494905547082483466e+00
4.873326822542655701e-01,-9.313778010255591155e+00
4.883093008559775128e-01,-1.027265047342868876e+01
4.892859194576895110e-01,-1.115152293660179161e+01
4.902625380594014537e-01,-1.197039539977489220e+01
4.912391566611133964e-01,-1.240926786294799022e+01
4.922157752628253391e-01,-1.264814032612109962e+01
4.931923938645372818e-01,-1.272701278929419821e+01
4.941690124662492800e-01,-1.276588525246729766e+01
4.951456310679612227e-01,-1.254475771564039910e+01
4.961222496696731654e-01,-1.204363017881350650e+01
4.970988682713851081e-01,-1.100250264198660766e+01
4.980754868730971063e-01,-9.481375105159708383e+00
4.990521054748090490e-01,-7.680247568332807973e+00
5.000287240765209917e-01,-5.479120031505916089e+00
5.010053426782329344e-01,-3.497992494679015962e+00
5.019819612799448771e-01,-1.516864957852115836e+00
5.029585798816568198e-01,4.262578974787094299e-03
5.039351984833687625e-01,9.853901158016765693e-01
5.049118170850808163e-01,1.626517652628576727e+00
5.058884356867927590e-01,1.807645189455476142e+00
5.068650542885047017e-01,1.228772726282377548e+00
5.078416728902166444e-01,6.990026310927366371e-02
5.088182914919285871e-01,-1.368972200063831579e+00
5.097949100936405298e-01,-3.047844663236931595e+00
5.107715286953524725e-01,-4.626717126410033742e+00
5.117481472970644152e-01,-6.045589589583132195e+00
5.127247658987763579e-01,-6.924462052756242159e+00
5.137013845004884116e-01,-7.203334515929340043e+00
5.146780031022003543e-01,-7.002206979102441053e+00
5.156546217039122970e-01,-6.461079442275542206e+00
5.166312403056242397e-01,-5.699951905448648048e+00
5.176078589073361824e-01,-4.898824368621747638e+00
5.185844775090481251e-01,-4.177696831794849075e+00
5.195610961107600678e-01,-3.596569294967951080e+00
5.205377147124720105e-01,-3.215441758141048822e+00
5.215143333141839532e-01,-2.954314221314158218e+00
5.224909519158960070e-01,-2.973186684487258091e+00
5.234675705176079497e-01,-3.012059147660357539e+00
5.244441891193198924e-01,-3.030931610833457412e+00
5.254208077210318351e-01,-3.089804074006567092e+00
5.263974263227437778e-01,-3.108676537179666965e+00
5.273740449244557205e-01,-3.087549000352767692e+00
5.283506635261676632e-01,-3.026421463525865718e+00
5.293272821278796059e-01,-2.825293926698973834e+00
5.303039007295915486e-01,-2.544166389872072997e+00
5.312805193313036023e-01,-2.223038853045173013e+00
5.322571379330155450e-01,-1.901911316218276582e+00
5.332337565347274877e-01,-1.540783779391373898e+00
5.342103751364394304e-01,-1.279656242564483293e+00
5.351869937381513731e-01,-1.038528705737581603e+00
5.361636123398633158e-01,-7.974011689106833556e-01
5.371402309415752585e-01,-5.762736320837847925e-01
5.381168495432872012e-01,-4.151460952568885032e-01
5.390934681449991439e-01,-2.540185584299922139e-01
5.400700867467111976e-01,-9.289102160308881917e-02
5.410467053484231403e-01,1.482365152238057648e-01
5.420233239501350830e-01,3.893640520507003489e-01
5.429999425518470257e-01,6.504915888775980592e-01
5.439765611535589684e-01,8.316191257044974749e-01
5.449531797552709111e-01,9.327466625313985960e-01
5.459297983569828538e-01,9.938741993582934642e-01
5.469064169586947965e-01,1.055001736185195327e+00
5.478830355604067393e-01,1.116129273012090195e+00
5.488596541621187930e-01,1.177256809838992169e+00
5.498362727638307357e-01,1.278384346665893290e+00
5.508128913655426784e-01,1.379511883492787305e+00
5.517895099672546211e-01,1.480639420319681321e+00
5.527661285689665638e-01,1.561766957146586421e+00
5.537427471706785065e-01,1.682894493973483563e+00
5.547193657723904492e-01,1.764022030800374452e+00
