# spatial freqs [1/mm], spectrum [a.u.]
1.435629344516573813e-01,-6.839991392457680508e-01
1.445395530533693518e-01,-6.843545838334421649e-01
1.455161716550812945e-01,-5.447100284211174870e-01
1.464927902567932649e-01,-2.250654730087912891e-01
1.474694088585052076e-01,3.457908240353617380e-02
1.484460274602171781e-01,1.942236378158621879e-01
1.494226460619291208e-01,2.338681932281889975e-01
1.503992646636410913e-01,9.351274864051432878e-02
1.513758832653530340e-01,-1.668426959471595861e-01
1.523525018670649767e-01,-6.271981405348328042e-01
1.533291204687769471e-01,-1.067553585122506421e+00
1.543057390704888898e-01,-1.447909029710181317e+00
1.552823576722008603e-01,-1.708264474297854330e+00
1.562589762739128030e-01,-1.888619918885529048e+00
1.572355948756247734e-01,-1.888975363473203162e+00
1.582122134773367161e-01,-1.829330808060875002e+00
1.591888320790486866e-01,-1.729686252648549472e+00
1.601654506807606293e-01,-1.610041697236224367e+00
1.611420692824725720e-01,-1.470397141823897913e+00
1.621186878841845425e-01,-1.410752586411571530e+00
1.630953064858964852e-01,-1.351108030999243370e+00
1.640719250876084556e-01,-1.311463475586918337e+00
1.650485436893203983e-01,-1.251818920174591954e+00
1.660251622910323688e-01,-1.172174364762265997e+00
1.670017808927443115e-01,-1.132529809349940964e+00
1.679783994944562819e-01,-1.032885253937613657e+00
1.689550180961682246e-01,-8.532406985252862786e-01
1.699316366978801673e-01,-5.535961431129614585e-01
1.709082552995921378e-01,-3.339515877006348776e-01
1.718848739013040805e-01,-4.343070322883086365e-01
1.728614925030160510e-01,-6.346624768759838719e-01
1.738381111047279937e-01,-7.950179214636563518e-01
1.748147297064399641e-01,-9.353733660513292580e-01
1.757913483081519068e-01,-1.055728810639004367e+00
1.767679669098638773e-01,-1.116084255226678978e+00
1.777445855115758200e-01,-1.116439699814353093e+00
1.787212041132877627e-01,-1.016795144402024009e+00
1.796978227149997331e-01,-6.971505889896978392e-01
1.806744413167116758e-01,-1.575060335773727782e-01
1.816510599184236463e-01,5.621385218349537194e-01
1.826276785201355890e-01,1.341783077247278966e+00
1.836042971218475595e-01,2.201427632659606282e+00
1.845809157235595022e-01,2.901072188071933233e+00
1.855575343252714726e-01,3.460716743484257840e+00
1.865341529269834153e-01,3.800361298896585360e+00
1.875107715286953858e-01,4.080005854308910607e+00
1.884873901304073285e-01,4.399650409721236777e+00
1.894640087321192712e-01,4.399294965133564439e+00
1.904406273338312416e-01,4.098939520545889614e+00
1.914172459355431843e-01,3.518584075958215429e+00
1.923938645372551548e-01,2.758228631370541528e+00
1.933704831389670975e-01,1.797873186782868116e+00
1.943471017406790680e-01,8.975177421951954226e-01
1.953237203423910107e-01,7.716229760752106592e-02
1.963003389441029811e-01,-5.431931469801540846e-01
1.972769575458149238e-01,-1.103548591567826920e+00
1.982535761475268665e-01,-1.303904036155502100e+00
1.992301947492388370e-01,-1.224259480743174366e+00
2.002068133509507797e-01,-9.046149253308481963e-01
2.011834319526627501e-01,-4.049703699185222550e-01
2.021600505543746928e-01,9.467418549380361703e-02
2.031366691560866633e-01,6.143187409061290349e-01
2.041132877577986060e-01,9.739632963184561287e-01
2.050899063595105765e-01,1.153607851730783507e+00
2.060665249612225192e-01,1.133252407143109819e+00
2.070431435629344619e-01,1.032896962555434284e+00
2.080197621646464323e-01,7.925415179677617328e-01
2.089963807663583750e-01,5.521860733800874055e-01
2.099729993680703455e-01,4.118306287924145548e-01
2.109496179697822882e-01,3.714751842047395169e-01
2.119262365714942586e-01,3.711197396170654028e-01
2.129028551732062013e-01,4.107642950293922124e-01
2.138794737749181718e-01,6.904088504417174033e-01
2.148560923766301145e-01,1.030053405854044923e+00
2.158327109783420572e-01,1.109697961266370880e+00
2.168093295800540277e-01,9.693425166786979741e-01
2.177859481817659704e-01,6.489870720910235757e-01
2.187625667834779408e-01,2.486316275033491341e-01
2.197391853851898835e-01,-1.517238170843253353e-01
2.207158039869018540e-01,-5.520792616719980561e-01
2.216924225886137967e-01,-8.924347062596720281e-01
2.226690411903257671e-01,-1.212790150847344650e+00
2.236456597920377098e-01,-1.453145595435018977e+00
2.246222783937496525e-01,-1.673501040022693731e+00
2.255988969954616230e-01,-1.733856484610365678e+00
2.265755155971735657e-01,-1.654211929198040609e+00
2.275521341988855362e-01,-1.434567373785714084e+00
2.285287528005974789e-01,-1.094922818373388340e+00
2.295053714023094493e-01,-6.352782629610633780e-01
2.304819900040213920e-01,-5.563370754873560309e-02
2.314586086057333625e-01,4.640108478635916467e-01
2.324352272074453052e-01,8.636554032759160560e-01
2.334118458091572479e-01,1.083299958688242581e+00
2.343884644108692183e-01,1.242944514100568609e+00
2.353650830125811610e-01,1.362589069512893714e+00
2.363417016142931315e-01,1.562233624925222442e+00
2.373183202160050742e-01,1.721878180337548470e+00
2.382949388177170447e-01,1.821522735749874000e+00
2.392715574194289874e-01,1.681167291162199318e+00
2.402481760211409578e-01,1.420811846574525417e+00
2.412247946228529005e-01,1.120456401986854145e+00
2.422014132245648432e-01,8.601009573991784674e-01
2.431780318262768137e-01,5.797455128115049927e-01
2.441546504279887564e-01,4.193900682238307920e-01
2.451312690297007268e-01,3.190346236361570331e-01
2.461078876314126695e-01,1.786791790484840992e-01
2.470845062331246400e-01,-4.167626553918886423e-02
2.480611248348365827e-01,-1.820317101268635607e-01
2.490377434365485532e-01,-1.623871547145381011e-01
2.500143620382604959e-01,-2.742599302212061878e-03
2.509909806399724386e-01,3.369019561101136984e-01
2.519675992416843813e-01,7.365465115224416603e-01
2.529442178433963795e-01,1.116191066934768328e+00
2.539208364451083222e-01,1.395835622347093574e+00
2.548974550468202649e-01,1.495480177759419105e+00
2.558740736485322076e-01,1.575124733171745062e+00
2.568506922502442058e-01,1.474769288584073079e+00
2.578273108519561485e-01,1.234413843996398752e+00
2.588039294536680912e-01,8.540583994087238562e-01
2.597805480553800339e-01,3.737029548210511476e-01
2.607571666570919766e-01,-6.665248976662425939e-02
2.617337852588039748e-01,-4.470079343542955885e-01
2.627104038605159175e-01,-4.073633789419705553e-01
2.636870224622278602e-01,-8.771882352964439911e-02
2.646636410639398029e-01,3.519257318826810033e-01
2.656402596656518011e-01,8.115702872950076863e-01
2.666168782673637438e-01,1.171214842707333004e+00
2.675934968690756866e-01,1.530859398119661874e+00
2.685701154707876293e-01,1.870503953531987618e+00
2.695467340724995720e-01,2.170148508944312660e+00
2.705233526742115702e-01,2.629793064356639398e+00
2.714999712759235129e-01,3.169437619768964431e+00
2.724765898776354556e-01,3.749082175181292165e+00
2.734532084793473983e-01,4.548726730593618761e+00
2.744298270810593965e-01,5.368371286005944931e+00
2.754064456827713392e-01,6.148015841418270178e+00
2.763830642844832819e-01,6.887660396830594500e+00
2.773596828861952246e-01,7.747304952242925147e+00
2.783363014879071673e-01,8.286949507655249292e+00
2.793129200896191655e-01,8.426594063067575746e+00
2.802895386913311082e-01,8.226238618479902343e+00
2.812661572930430509e-01,7.805883173892227411e+00
2.822427758947549936e-01,7.385527729304551592e+00
2.832193944964669918e-01,6.865172284716879680e+00
2.841960130981789345e-01,6.404816840129208266e+00
2.851726316998908772e-01,6.004461395541532021e+00
2.861492503016028199e-01,5.764105950953859470e+00
2.871258689033147626e-01,5.663750506366183934e+00
2.881024875050267609e-01,5.663395061778511597e+00
2.890791061067387036e-01,5.763039617190838904e+00
2.900557247084506463e-01,5.962684172603164079e+00
2.910323433101625890e-01,6.322328728015489396e+00
2.920089619118745872e-01,6.601973283427816419e+00
2.929855805135865299e-01,7.001617838840142660e+00
2.939621991152984726e-01,7.401262394252470678e+00
2.949388177170104153e-01,7.740906949664796421e+00
2.959154363187223580e-01,7.660551505077120460e+00
2.968920549204343562e-01,7.340196060489446062e+00
2.978686735221462989e-01,6.999840615901772090e+00
2.988452921238582416e-01,6.579485171314101599e+00
2.998219107255701843e-01,6.179129726726427130e+00
3.007985293272821825e-01,5.818774282138751808e+00
3.017751479289941252e-01,5.638418837551077978e+00
3.027517665307060679e-01,5.518063392963404645e+00
3.037283851324180106e-01,5.437707948375732236e+00
3.047050037341299533e-01,5.397352503788057199e+00
3.056816223358419515e-01,5.456997059200383582e+00
3.066582409375538942e-01,5.676641614612710107e+00
3.076348595392658369e-01,6.036286170025035425e+00
3.086114781409777796e-01,6.595930725437363584e+00
3.095880967426897779e-01,7.495575280849688049e+00
3.105647153444017206e-01,8.195219836262012336e+00
3.115413339461136633e-01,8.554864391674341206e+00
3.125179525478256060e-01,8.534508947086663966e+00
3.134945711495375487e-01,8.174153502498992196e+00
3.144711897512495469e-01,7.493798057911319255e+00
3.154478083529614896e-01,6.833442613323644999e+00
3.164244269546734323e-01,6.313087168735971311e+00
3.174010455563853750e-01,6.012731724148298262e+00
3.183776641580973732e-01,6.032376279560623722e+00
3.193542827598093159e-01,6.412020834972952166e+00
3.203309013615212586e-01,7.191665390385275636e+00
3.213075199632332013e-01,8.251309945797602907e+00
3.222841385649451440e-01,9.430954501209928509e+00
3.232607571666571422e-01,1.051059905662225269e+01
3.242373757683690849e-01,1.139024361203458291e+01
3.252139943700810276e-01,1.178988816744690737e+01
3.261906129717929703e-01,1.142953272285923383e+01
3.271672315735049685e-01,1.080917727827155872e+01
3.281438501752169112e-01,1.012882183368388489e+01
3.291204687769288539e-01,9.668466389096211699e+00
3.300970873786407966e-01,9.608110944508538864e+00
3.310737059803527393e-01,9.747755499920865319e+00
3.320503245820647376e-01,9.987400055333189641e+00
3.330269431837766803e-01,1.032704461074551539e+01
3.340035617854886230e-01,1.072668916615784340e+01
3.349801803872005657e-01,1.112633372157016964e+01
3.359567989889125639e-01,1.152597827698249411e+01
3.369334175906245066e-01,1.174562283239482241e+01
3.379100361923364493e-01,1.126526738780714787e+01
3.388866547940483920e-01,1.132491194321947248e+01
3.398632733957603347e-01,1.092455649863180156e+01
3.408398919974723329e-01,1.046420105404412659e+01
3.418165105991842756e-01,9.963845609456452479e+00
3.427931292008962183e-01,9.523490164868777086e+00
3.437697478026081610e-01,9.103134720281104819e+00
3.447463664043201592e-01,8.742779275693433050e+00
3.457229850060321019e-01,8.482423831105757372e+00
3.466996036077440446e-01,8.402068386518084964e+00
3.476762222094559873e-01,8.421712941930410423e+00
3.486528408111679300e-01,8.641357497342735172e+00
3.496294594128799282e-01,9.141002052755061058e+00
3.506060780145918709e-01,9.800646608167388862e+00
3.515826966163038136e-01,1.060029116357971546e+01
3.525593152180157563e-01,1.137993571899204248e+01
3.535359338197277546e-01,1.203958027440436851e+01
3.545125524214396973e-01,1.243922482981669297e+01
3.554891710231516400e-01,1.297886938522901978e+01
3.564657896248635827e-01,1.347851394064134567e+01
3.574424082265755254e-01,1.395815849605367198e+01
3.584190268282875236e-01,1.425780305146599858e+01
3.593956454299994663e-01,1.439744760687832503e+01
3.603722640317114090e-01,1.435709216229064999e+01
3.613488826334233517e-01,1.423673671770297844e+01
3.623255012351353499e-01,1.411638127311530333e+01
3.633021198368472926e-01,1.397602582852762865e+01
3.642787384385592353e-01,1.381567038393995439e+01
3.652553570402711780e-01,1.357531493935228184e+01
3.662319756419831207e-01,1.329495949476460837e+01
3.672085942436951189e-01,1.289460405017693567e+01
3.681852128454070616e-01,1.251424860558925900e+01
3.691618314471190043e-01,1.215389316100158545e+01
3.701384500488309470e-01,1.193353771641391248e+01
3.711150686505429452e-01,1.203318227182624156e+01
3.720916872522548879e-01,1.239282682723856688e+01
3.730683058539668306e-01,1.279247138265089134e+01
3.740449244556787733e-01,1.307211593806321837e+01
3.750215430573907716e-01,1.319176049347554525e+01
3.759981616591027143e-01,1.327140504888787120e+01
3.769747802608146570e-01,1.325104960430019752e+01
3.779513988625265997e-01,1.317069415971252155e+01
3.789280174642385424e-01,1.297033871512484815e+01
3.799046360659505406e-01,1.264998327053717375e+01
3.808812546676624833e-01,1.230962782594949978e+01
3.818578732693744260e-01,1.196927238136182758e+01
3.828344918710863687e-01,1.148891693677415304e+01
3.838111104727983669e-01,1.102856149218648163e+01
3.847877290745103096e-01,1.066820604759880453e+01
3.857643476762222523e-01,1.046785060301113113e+01
3.867409662779341950e-01,1.046749515842345879e+01
3.877175848796461377e-01,1.054713971383578652e+01
3.886942034813581359e-01,1.070678426924811255e+01
3.896708220830700786e-01,1.078642882466043673e+01
3.906474406847820213e-01,1.066607338007276162e+01
3.916240592864939640e-01,1.104571793548509184e+01
3.926006778882059622e-01,1.144536249089741631e+01
3.935772964899179049e-01,1.184500704630974077e+01
3.945539150916298476e-01,1.226465160172206836e+01
3.955305336933417903e-01,1.252429615713439581e+01
3.965071522950537330e-01,1.252394071254672170e+01
3.974837708967657313e-01,1.206358526795904851e+01
3.984603894984776740e-01,1.106322982337137439e+01
3.994370081001896167e-01,9.722874378783700422e+00
4.004136267019015594e-01,8.262518934196025455e+00
4.013902453036135576e-01,6.902163489608352798e+00
4.023668639053255003e-01,5.501808045020680105e+00
4.033434825070374430e-01,4.281452600433005351e+00
4.043201011087493857e-01,3.221097155845332516e+00
4.052967197104613284e-01,2.580741711257657833e+00
4.062733383121733266e-01,2.400386266669984003e+00
4.072499569138852693e-01,2.660030822082311452e+00
4.082265755155972120e-01,2.919675377494637125e+00
4.092031941173091547e-01,2.999319932906963082e+00
4.101798127190211529e-01,3.018964488319288542e+00
4.111564313207330956e-01,2.838609043731614712e+00
4.121330499224450383e-01,2.398253599143941095e+00
4.131096685241569810e-01,1.777898154556267540e+00
4.140862871258689237e-01,1.057542709968594563e+00
4.150629057275809219e-01,4.171872653809199361e-01
4.160395243292928646e-01,-1.231681792067551157e-01
4.170161429310048073e-01,-4.435236237944277238e-01
4.179927615327167501e-01,-5.838790683821006855e-01
4.189693801344287483e-01,-5.042345129697747286e-01
4.199459987361406910e-01,-2.245899575574494544e-01
4.209226173378526337e-01,2.350545978548772841e-01
4.218992359395645764e-01,5.546991532672034264e-01
4.228758545412765191e-01,6.543437086795307334e-01
4.238524731429885173e-01,6.739882640918561929e-01
4.248290917447004600e-01,6.736328195041820788e-01
4.258057103464124027e-01,6.932773749165075383e-01
4.267823289481243454e-01,8.529219303288335663e-01
4.277589475498363436e-01,1.192566485741159310e+00
4.287355661515482863e-01,1.652211041153487825e+00
4.297121847532602290e-01,2.211855596565814430e+00
4.306888033549721717e-01,2.651500151978139819e+00
4.316654219566841144e-01,2.891144707390465918e+00
4.326420405583961126e-01,2.950789262802790525e+00
4.336186591601080553e-01,2.810433818215119395e+00
4.345952777618199980e-01,2.670078373627444712e+00
4.355718963635319407e-01,2.289722929039769816e+00
4.365485149652439389e-01,1.929367484452096049e+00
4.375251335669558816e-01,1.629012039864423000e+00
4.385017521686678243e-01,1.348656595276749526e+00
4.394783707703797671e-01,1.068301150689076051e+00
4.404549893720917098e-01,8.279457061014017238e-01
4.414316079738037080e-01,5.675902615137278229e-01
4.424082265755156507e-01,3.272348169260535511e-01
4.433848451772275934e-01,3.268793723383812133e-01
4.443614637789395361e-01,8.652392775070687214e-02
4.453380823806515343e-01,-1.538315168369674690e-01
4.463147009823634770e-01,-3.741869614246404185e-01
4.472913195840754197e-01,-5.145424060123151566e-01
4.482679381857873624e-01,-6.148978505999889155e-01
4.492445567874993051e-01,-6.552532951876621770e-01
4.502211753892113033e-01,-5.556087397753366464e-01
4.511977939909232460e-01,-3.559641843630096392e-01
4.521744125926351887e-01,-1.763196289506840653e-01
4.531510311943471314e-01,3.233249264616418484e-01
4.541276497960591296e-01,8.429694818739690287e-01
4.551042683977710723e-01,1.182614037286294772e+00
4.560808869994830150e-01,1.342258592698620800e+00
4.570575056011949577e-01,1.381903148110947610e+00
4.580341242029069004e-01,1.241547703523272927e+00
4.590107428046188986e-01,1.081192258935598671e+00
4.599873614063308414e-01,9.008368143479266177e-01
4.609639800080427841e-01,5.804813697602522193e-01
4.619405986097547268e-01,3.801259251725788713e-01
4.629172172114667250e-01,2.197704805849045873e-01
4.638938358131786677e-01,-2.005849640027694558e-01
4.648704544148906104e-01,-6.809404085904422477e-01
4.658470730166025531e-01,-1.141295853178117214e+00
4.668236916183144958e-01,-1.661651297765790902e+00
4.678003102200264940e-01,-2.262006742353464439e+00
4.687769288217384367e-01,-2.922362186941138695e+00
4.697535474234503794e-01,-3.582717631528811175e+00
4.707301660251623221e-01,-4.203073076116485396e+00
4.717067846268743203e-01,-4.643428520704159013e+00
4.726834032285862630e-01,-5.083783965291833518e+00
4.736600218302982057e-01,-5.644139409879507241e+00
4.746366404320101484e-01,-5.944494854467179401e+00
4.756132590337220911e-01,-5.924850299054853942e+00
4.765898776354340893e-01,-5.625205743642528233e+00
4.775664962371460320e-01,-4.965561188230202205e+00
4.785431148388579747e-01,-4.245916632817876568e+00
4.795197334405699174e-01,-3.466272077405550434e+00
4.804963520422819157e-01,-2.806627521993222629e+00
4.814729706439938584e-01,-2.386982966580896814e+00
4.824495892457058011e-01,-2.087338411168571106e+00
4.834262078474177438e-01,-2.027693855756244723e+00
4.844028264491296865e-01,-2.048049300343919299e+00
4.853794450508416847e-01,-2.148404744931591281e+00
4.863560636525536274e-01,-2.208760189519265893e+00
4.873326822542655701e-01,-2.149115634106939510e+00
4.883093008559775128e-01,-1.909471078694613633e+00
4.892859194576895110e-01,-1.629826523282287498e+00
4.902625380594014537e-01,-1.330181967869960902e+00
4.912391566611133964e-01,-1.050537412457633879e+00
4.922157752628253391e-01,-7.108928570453081353e-01
4.931923938645372818e-01,-4.312483016329828334e-01
4.941690124662492800e-01,-1.516037462206576147e-01
4.951456310679612227e-01,-5.195919080833029391e-02
4.961222496696731654e-01,1.676853646039962176e-01
4.970988682713851081e-01,4.473299200163232681e-01
4.980754868730971063e-01,6.069744754286492405e-01
4.990521054748090490e-01,7.066190308409747711e-01
5.000287240765209917e-01,7.862635862533007280e-01
5.010053426782329344e-01,6.059081416656286745e-01
5.019819612799448771e-01,4.255526970779531237e-01
5.029585798816568198e-01,1.851972524902805450e-01
5.039351984833687625e-01,-5.515819209739376838e-02
5.049118170850808163e-01,-7.551363668506923255e-02
5.058884356867927590e-01,1.041309187272599218e-01
5.068650542885047017e-01,2.037754741395854385e-01
5.078416728902166444e-01,2.634200295519100732e-01
5.088182914919285871e-01,2.030645849642372103e-01
5.097949100936405298e-01,1.227091403765630390e-01
5.107715286953524725e-01,8.235369578888800113e-02
5.117481472970644152e-01,-7.800174879878447876e-02
5.127247658987763579e-01,-3.183571933864570158e-01
5.137013845004884116e-01,-6.587126379741328197e-01
5.146780031022003543e-01,-1.079068082561806863e+00
5.156546217039122970e-01,-1.539423527149480053e+00
5.166312403056242397e-01,-1.979778971737152782e+00
5.176078589073361824e-01,-2.340134416324826105e+00
5.185844775090481251e-01,-2.480489860912500788e+00
5.195610961107600678e-01,-2.400845305500174831e+00
5.205377147124720105e-01,-2.061200750087849087e+00
5.215143333141839532e-01,-1.541556194675521185e+00
5.224909519158960070e-01,-9.619116392631952284e-01
5.234675705176079497e-01,-6.222670838508694846e-01
5.244441891193198924e-01,-4.026225284385429037e-01
5.254208077210318351e-01,-2.229779730262173298e-01
5.263974263227437778e-01,-1.033334176138922117e-01
5.273740449244557205e-01,7.631113779843516631e-02
5.283506635261676632e-01,2.559556932107607818e-01
5.293272821278796059e-01,3.956002486230872361e-01
5.303039007295915486e-01,5.552448040354132086e-01
5.312805193313036023e-01,6.948893594477396629e-01
5.322571379330155450e-01,7.545339148600660462e-01
5.332337565347274877e-01,6.941784702723932110e-01
5.342103751364394304e-01,6.338230256847185995e-01
5.351869937381513731e-01,4.934675810970439724e-01
5.361636123398633158e-01,2.731121365093709952e-01
5.371402309415752585e-01,1.327566919216980612e-01
5.381168495432872012e-01,1.924012473340244445e-01
5.390934681449991439e-01,6.120458027463502315e-01
5.400700867467111976e-01,1.171690358158676615e+00
5.410467053484231403e-01,1.731334913571001222e+00
5.420233239501350830e-01,2.430979468983328395e+00
5.429999425518470257e-01,3.030624024395655702e+00
5.439765611535589684e-01,3.270268579807981801e+00
5.449531797552709111e-01,3.009913135220307900e+00
5.459297983569828538e-01,2.429557690632633715e+00
5.469064169586947965e-01,1.589202246044959521e+00
5.478830355604067393e-01,5.688468014572858333e-01
5.488596541621187930e-01,-6.115086431303879966e-01
5.498362727638307357e-01,-1.851864087718061436e+00
5.508128913655426784e-01,-2.792219532305735719e+00
5.517895099672546211e-01,-3.332574976893409868e+00
5.527661285689665638e-01,-3.492930421481082348e+00
5.537427471706785065e-01,-3.313285866068755858e+00
5.547193657723904492e-01,-2.833641310656430434e+00
5.556959843741023919e-01,-2.153996755244104833e+00
5.566726029758143346e-01,-1.194352199831779204e+00
5.576492215775263883e-01,-2.347076444194524381e-01
5.586258401792383310e-01,6.049369109928750543e-01
5.596024587809502737e-01,1.264581466405201082e+00
