# spatial freqs [1/mm], spectrum [a.u.]
4.394783707703797671e-02,3.680367458131617298e+01
4.492445567874993329e-02,3.672282558475630054e+01
4.590107428046188986e-02,3.660197658819642896e+01
4.687769288217384644e-02,3.646112759163655426e+01
4.785431148388579609e-02,3.628027859507668040e+01
4.883093008559775267e-02,3.619942959851680087e+01
4.980754868730970925e-02,3.611858060195692843e+01
5.078416728902166583e-02,3.609773160539705827e+01
5.176078589073361547e-02,3.607688260883718101e+01
5.273740449244557205e-02,3.601603361227730460e+01
5.371402309415752863e-02,3.593518461571743217e+01
5.469064169586948521e-02,3.577433561915756144e+01
5.566726029758144179e-02,3.555348662259768133e+01
5.664387889929339143e-02,3.519263762603780776e+01
5.762049750100534801e-02,3.491178862947793959e+01
5.859711610271730459e-02,3.467093963291806347e+01
5.957373470442926117e-02,3.449009063635818961e+01
6.055035330614121081e-02,3.442924163979832031e+01
6.152697190785316739e-02,3.446839264323844532e+01
6.250359050956512397e-02,3.464754364667857089e+01
6.348020911127708055e-02,3.494669465011870102e+01
6.445682771298903713e-02,3.528584565355882319e+01
6.543344631470099371e-02,3.558499665699895331e+01
6.641006491641295029e-02,3.580414766043907093e+01
6.738668351812489299e-02,3.594329866387920447e+01
6.836330211983684957e-02,3.592244966731932720e+01
6.933992072154880615e-02,3.578160067075944539e+01
7.031653932326076273e-02,3.564075167419957779e+01
7.129315792497271931e-02,3.551990267763970621e+01
7.226977652668467589e-02,3.545905368107982270e+01
7.324639512839663247e-02,3.545820468451995566e+01
7.422301373010858905e-02,3.561735568796008522e+01
7.519963233182054563e-02,3.577650669140020767e+01
7.617625093353248833e-02,3.587565769484033495e+01
7.715286953524444491e-02,3.593480869828046309e+01
7.812948813695640149e-02,3.587395970172058668e+01
7.910610673866835807e-02,3.565311070516071368e+01
8.008272534038031465e-02,3.531226170860083613e+01
8.105934394209227123e-02,3.493141271204096654e+01
8.203596254380422781e-02,3.447056371548109155e+01
8.301258114551618439e-02,3.408971471892121485e+01
8.398919974722814097e-02,3.378886572236134356e+01
8.496581834894008367e-02,3.358801672580146658e+01
8.594243695065204025e-02,3.344716772924159187e+01
8.691905555236399683e-02,3.332631873268172029e+01
8.789567415407595341e-02,3.332546973612184615e+01
8.887229275578790999e-02,3.324462073956197372e+01
8.984891135749986657e-02,3.270377174300210044e+01
9.082552995921182315e-02,3.278292274644222459e+01
9.180214856092377973e-02,3.248207374988234619e+01
9.277876716263573631e-02,3.212122475332247262e+01
9.375538576434769289e-02,3.176037575676259905e+01
9.473200436605963559e-02,3.139952676020272548e+01
9.570862296777159217e-02,3.111867776364285021e+01
9.668524156948354875e-02,3.085782876708297806e+01
9.766186017119550533e-02,3.073697977052310648e+01
9.863847877290746191e-02,3.065613077396322694e+01
9.961509737461941849e-02,3.063528177740335678e+01
1.005917159763313751e-01,3.063443278084348265e+01
1.015683345780433317e-01,3.057358378428360624e+01
1.025449531797552882e-01,3.041273478772373551e+01
1.035215717814672309e-01,3.015188579116385625e+01
1.044981903831791875e-01,2.993103679460398325e+01
1.054748089848911441e-01,2.961018779804410883e+01
1.064514275866031007e-01,2.918933880148424009e+01
1.074280461883150573e-01,2.872848980492436510e+01
1.084046647900270138e-01,2.826764080836449011e+01
1.093812833917389704e-01,2.782679181180461114e+01
1.103579019934509270e-01,2.746594281524473757e+01
1.113345205951628836e-01,2.716509381868486628e+01
1.123111391968748263e-01,2.698424482212499242e+01
1.132877577985867829e-01,2.682339582556511459e+01
1.142643764002987394e-01,2.666254682900524386e+01
1.152409950020106960e-01,2.650169783244536958e+01
1.162176136037226526e-01,2.610084883588549687e+01
1.171942322054346092e-01,2.563999983932562188e+01
1.181708508071465658e-01,2.511915084276575172e+01
1.191474694088585223e-01,2.451830184620587616e+01
1.201240880105704789e-01,2.401745284964600202e+01
1.211007066122824216e-01,2.367660385308613158e+01
1.220773252139943782e-01,2.333575485652625403e+01
1.230539438157063348e-01,2.297490585996638046e+01
1.240305624174182914e-01,2.261405686340650689e+01
1.250071810191302479e-01,2.227320786684662934e+01
1.259837996208421906e-01,2.189235887028675975e+01
1.269604182225541611e-01,2.159150987372688135e+01
1.279370368242661038e-01,2.125066087716701091e+01
1.289136554259780743e-01,2.078981188060713947e+01
1.298902740276900170e-01,2.028896288404726533e+01
1.308668926294019874e-01,1.966811388748738665e+01
1.318435112311139301e-01,1.914726489092751649e+01
1.328201298328259006e-01,1.864641589436764235e+01
1.337967484345378433e-01,1.836556689780776708e+01
1.347733670362497860e-01,1.844471790124789123e+01
1.357499856379617564e-01,1.868386890468801909e+01
1.367266042396736991e-01,1.910301990812814665e+01
1.377032228413856696e-01,1.954217091156827024e+01
1.386798414430976123e-01,1.990132191500839554e+01
1.396564600448095828e-01,2.022047291844852168e+01
1.406330786465215255e-01,2.035962392188864811e+01
1.416096972482334959e-01,2.041877492532877625e+01
1.425863158499454386e-01,2.029792592876890112e+01
1.435629344516573813e-01,1.985707693220902570e+01
1.445395530533693518e-01,1.913622793564915270e+01
1.455161716550812945e-01,1.813537893908927856e+01
1.464927902567932649e-01,1.693452994252940513e+01
1.474694088585052076e-01,1.581368094596953000e+01
1.484460274602171781e-01,1.475283194940965714e+01
1.494226460619291208e-01,1.387198295284978045e+01
1.503992646636410913e-01,1.325113395628990887e+01
1.513758832653530340e-01,1.279028495973003388e+01
1.523525018670649767e-01,1.240943596317016073e+01
1.533291204687769471e-01,1.200858696661028446e+01
1.543057390704888898e-01,1.162773797005041132e+01
1.552823576722008603e-01,1.138688897349053519e+01
1.562589762739128030e-01,1.108603997693066567e+01
1.572355948756247734e-01,1.078519098037079083e+01
1.582122134773367161e-01,1.038434198381091456e+01
1.591888320790486866e-01,9.763492987251042976e+00
1.601654506807606293e-01,8.962643990691168128e+00
1.611420692824725720e-01,8.141794994131293706e+00
1.621186878841845425e-01,7.240945997571420989e+00
1.630953064858964852e-01,6.520097001011544435e+00
1.640719250876084556e-01,5.919248004451672429e+00
1.650485436893203983e-01,5.498399007891796586e+00
1.660251622910323688e-01,5.197550011331921738e+00
1.670017808927443115e-01,5.056701014772050584e+00
1.679783994944562819e-01,4.875852018212173178e+00
1.689550180961682246e-01,4.595003021652303232e+00
1.699316366978801673e-01,4.354154025092427105e+00
1.709082552995921378e-01,4.053305028532554033e+00
1.718848739013040805e-01,3.672456031972680890e+00
1.728614925030160510e-01,3.171607035412806752e+00
1.738381111047279937e-01,2.630758038852931691e+00
1.748147297064399641e-01,1.989909042293056984e+00
1.757913483081519068e-01,1.349060045733184054e+00
1.767679669098638773e-01,8.282110491733085667e-01
1.777445855115758200e-01,5.473620526134350683e-01
1.787212041132877627e-01,2.465130560535619964e-01
1.796978227149997331e-01,2.566405949368721906e-02
1.806744413167116758e-01,-1.951849370661875582e-01
1.816510599184236463e-01,-4.760339336260610565e-01
1.826276785201355890e-01,-7.968829301859337022e-01
1.836042971218475595e-01,-1.297731926745807840e+00
1.845809157235595022e-01,-1.778580923305682404e+00
1.855575343252714726e-01,-2.379429919865556187e+00
1.865341529269834153e-01,-3.060278916425430040e+00
1.875107715286953858e-01,-3.821127912985303965e+00
1.884873901304073285e-01,-4.501976909545178707e+00
1.894640087321192712e-01,-5.162825906105052987e+00
1.904406273338312416e-01,-5.683674902664926698e+00
1.914172459355431843e-01,-6.044523899224801156e+00
1.923938645372551548e-01,-6.205372895784675435e+00
1.933704831389670975e-01,-6.206221892344549573e+00
1.943471017406790680e-01,-6.327070888904422929e+00
1.953237203423910107e-01,-6.427919885464297600e+00
1.963003389441029811e-01,-6.628768882024170139e+00
1.972769575458149238e-01,-6.889617878584044064e+00
1.982535761475268665e-01,-7.290466875143917669e+00
1.992301947492388370e-01,-7.811315871703792268e+00
2.002068133509507797e-01,-8.512164868263665696e+00
2.011834319526627501e-01,-9.233013864823540473e+00
2.021600505543746928e-01,-9.813862861383414682e+00
2.031366691560866633e-01,-1.027471185794328790e+01
2.041132877577986060e-01,-1.047556085450316310e+01
2.050899063595105765e-01,-1.045640985106303766e+01
2.060665249612225192e-01,-1.027725884762291031e+01
2.070431435629344619e-01,-1.015810784418278523e+01
2.080197621646464323e-01,-9.918956840742659153e+00
2.089963807663583750e-01,-9.839805837302533220e+00
2.099729993680703455e-01,-9.800654833862406434e+00
2.109496179697822882e-01,-9.901503830422280217e+00
2.119262365714942586e-01,-1.008235282698215407e+01
2.129028551732062013e-01,-1.028320182354202927e+01
2.138794737749181718e-01,-1.042405082010190220e+01
2.148560923766301145e-01,-1.050489981666177641e+01
2.158327109783420572e-01,-1.058574881322165062e+01
2.168093295800540277e-01,-1.064659780978152526e+01
2.177859481817659704e-01,-1.080744680634139954e+01
2.187625667834779408e-01,-1.102829580290127254e+01
2.197391853851898835e-01,-1.126914479946114689e+01
2.207158039869018540e-01,-1.154999379602102216e+01
2.216924225886137967e-01,-1.189084279258089616e+01
2.226690411903257671e-01,-1.225169178914076973e+01
2.236456597920377098e-01,-1.245254078570064138e+01
2.246222783937496525e-01,-1.275338978226051623e+01
2.255988969954616230e-01,-1.307423877882039065e+01
2.265755155971735657e-01,-1.347508777538026514e+01
2.275521341988855362e-01,-1.389593677194013921e+01
2.285287528005974789e-01,-1.431678576850001328e+01
2.295053714023094493e-01,-1.471763476505988777e+01
2.304819900040213920e-01,-1.501848376161976084e+01
2.314586086057333625e-01,-1.519933275817963469e+01
2.324352272074453052e-01,-1.514018175473950834e+01
2.334118458091572479e-01,-1.508103075129938375e+01
2.343884644108692183e-01,-1.498187974785925825e+01
2.353650830125811610e-01,-1.488272874441913274e+01
2.363417016142931315e-01,-1.488357774097900688e+01
2.373183202160050742e-01,-1.492442673753887838e+01
2.382949388177170447e-01,-1.504527573409875174e+01
2.392715574194289874e-01,-1.522612473065862559e+01
2.402481760211409578e-01,-1.540697372721850122e+01
2.412247946228529005e-01,-1.550782272377837501e+01
2.422014132245648432e-01,-1.564867172033824971e+01
2.431780318262768137e-01,-1.586952071689812271e+01
2.441546504279887564e-01,-1.619036971345799714e+01
2.451312690297007268e-01,-1.663121871001787255e+01
2.461078876314126695e-01,-1.707206770657774442e+01
2.470845062331246400e-01,-1.747291670313762069e+01
2.480611248348365827e-01,-1.789376569969749298e+01
2.490377434365485532e-01,-1.817461469625736825e+01
2.500143620382604959e-01,-1.837546369281724168e+01
2.509909806399724386e-01,-1.851631268937711639e+01
2.519675992416843813e-01,-1.871716168593698981e+01
2.529442178433963795e-01,-1.881801068249686182e+01
2.539208364451083222e-01,-1.883885967905673553e+01
2.548974550468202649e-01,-1.883970867561660967e+01
2.558740736485322076e-01,-1.880055767217648466e+01
2.568506922502442058e-01,-1.870140666873636093e+01
2.578273108519561485e-01,-1.854225566529623137e+01
2.588039294536680912e-01,-1.842310466185610807e+01
2.597805480553800339e-01,-1.840395365841598263e+01
2.607571666570919766e-01,-1.850480265497585464e+01
2.617337852588039748e-01,-1.870565165153573162e+01
2.627104038605159175e-01,-1.896650064809560376e+01
2.636870224622278602e-01,-1.920734964465547989e+01
2.646636410639398029e-01,-1.942819864121534934e+01
2.656402596656518011e-01,-1.954904763777522447e+01
2.666168782673637438e-01,-1.962989663433509691e+01
2.675934968690756866e-01,-1.961074563089497502e+01
2.685701154707876293e-01,-1.937159462745484717e+01
2.695467340724995720e-01,-1.911244362401472330e+01
2.705233526742115702e-01,-1.885329262057459587e+01
2.714999712759235129e-01,-1.857414161713446887e+01
2.724765898776354556e-01,-1.827499061369434230e+01
2.734532084793473983e-01,-1.791583961025421701e+01
2.744298270810593965e-01,-1.751668860681409257e+01
2.754064456827713392e-01,-1.725753760337396514e+01
2.763830642844832819e-01,-1.703838659993384042e+01
2.773596828861952246e-01,-1.689923559649371398e+01
2.783363014879071673e-01,-1.680008459305358670e+01
2.793129200896191655e-01,-1.668093358961345984e+01
2.802895386913311082e-01,-1.660178258617333569e+01
2.812661572930430509e-01,-1.648263158273320883e+01
2.822427758947549936e-01,-1.636348057929308197e+01
2.832193944964669918e-01,-1.616432957585295682e+01
2.841960130981789345e-01,-1.592517857241283252e+01
2.851726316998908772e-01,-1.576602756897270652e+01
2.861492503016028199e-01,-1.566687656553257924e+01
2.871258689033147626e-01,-1.560772556209245465e+01
2.881024875050267609e-01,-1.566857455865232751e+01
2.890791061067387036e-01,-1.578942355521220264e+01
2.900557247084506463e-01,-1.597027255177207650e+01
2.910323433101625890e-01,-1.617112154833194992e+01
2.920089619118745872e-01,-1.637197054489182335e+01
2.929855805135865299e-01,-1.655281954145169721e+01
2.939621991152984726e-01,-1.659366853801157049e+01
2.949388177170104153e-01,-1.655451753457144548e+01
2.959154363187223580e-01,-1.643536653113131862e+01
2.968920549204343562e-01,-1.619621552769119432e+01
2.978686735221462989e-01,-1.595706452425106647e+01
2.988452921238582416e-01,-1.567791352081094125e+01
2.998219107255701843e-01,-1.539876251737081603e+01
3.007985293272821825e-01,-1.515961151393068995e+01
3.017751479289941252e-01,-1.502046051049056530e+01
3.027517665307060679e-01,-1.488130950705043887e+01
3.037283851324180106e-01,-1.478215850361031158e+01
3.047050037341299533e-01,-1.478300750017018572e+01
3.056816223358419515e-01,-1.480385649673005943e+01
3.066582409375538942e-01,-1.478470549328993400e+01
3.076348595392658369e-01,-1.470555448984980629e+01
3.086114781409777796e-01,-1.456640348640968163e+01
3.095880967426897779e-01,-1.442725248296955520e+01
3.105647153444017206e-01,-1.422810147952943005e+01
3.115413339461136633e-01,-1.404895047608930447e+01
3.125179525478256060e-01,-1.386979947264917712e+01
3.134945711495375487e-01,-1.367064846920905197e+01
3.144711897512495469e-01,-1.351149746576892596e+01
3.154478083529614896e-01,-1.333234646232880038e+01
3.164244269546734323e-01,-1.315319545888867481e+01
3.174010455563853750e-01,-1.297404445544854923e+01
3.183776641580973732e-01,-1.277489345200842052e+01
3.193542827598093159e-01,-1.259574244856829495e+01
3.203309013615212586e-01,-1.245659144512816852e+01
3.213075199632332013e-01,-1.235744044168804301e+01
3.222841385649451440e-01,-1.221828943824791835e+01
3.232607571666571422e-01,-1.207913843480779192e+01
3.242373757683690849e-01,-1.191998743136766592e+01
3.252139943700810276e-01,-1.178083642792753949e+01
3.261906129717929703e-01,-1.156168542448741476e+01
3.271672315735049685e-01,-1.136253442104728784e+01
3.281438501752169112e-01,-1.112338341760716176e+01
3.291204687769288539e-01,-1.090423241416703704e+01
3.300970873786407966e-01,-1.064508141072691139e+01
3.310737059803527393e-01,-1.044593040728678446e+01
3.320503245820647376e-01,-1.024677940384665753e+01
3.330269431837766803e-01,-1.010762840040653110e+01
3.340035617854886230e-01,-9.948477396966405095e+00
3.349801803872005657e-01,-9.769326393526279517e+00
3.359567989889125639e-01,-9.590175390086153939e+00
3.369334175906245066e-01,-9.431024386646027935e+00
3.379100361923364493e-01,-9.251873383205902357e+00
3.388866547940483920e-01,-9.092722379765776353e+00
3.398632733957603347e-01,-8.973571376325651272e+00
3.408398919974723329e-01,-8.874420372885523989e+00
3.418165105991842756e-01,-8.755269369445398908e+00
3.427931292008962183e-01,-8.656118366005273401e+00
3.437697478026081610e-01,-8.556967362565146118e+00
3.447463664043201592e-01,-8.457816359125020611e+00
3.457229850060321019e-01,-8.378665355684892901e+00
3.466996036077440446e-01,-8.299514352244766968e+00
3.476762222094559873e-01,-8.180363348804641888e+00
3.486528408111679300e-01,-8.061212345364516807e+00
3.496294594128799282e-01,-7.882061341924389453e+00
3.506060780145918709e-01,-7.722910338484264337e+00
3.515826966163038136e-01,-7.563759335044138332e+00
3.525593152180157563e-01,-7.384608331604011866e+00
3.535359338197277546e-01,-7.225457328163886750e+00
3.545125524214396973e-01,-7.106306324723760781e+00
3.554891710231516400e-01,-6.907155321283634741e+00
3.564657896248635827e-01,-6.708004317843508701e+00
3.574424082265755254e-01,-6.488853314403383088e+00
3.584190268282875236e-01,-6.329702310963257084e+00
3.593956454299994663e-01,-6.230551307523129800e+00
3.603722640317114090e-01,-6.151400304083003867e+00
3.613488826334233517e-01,-6.112249300642877969e+00
3.623255012351353499e-01,-6.133098297202751681e+00
3.633021198368472926e-01,-6.213947293762625890e+00
3.642787384385592353e-01,-6.334796290322500134e+00
3.652553570402711780e-01,-6.415645286882374343e+00
3.662319756419831207e-01,-6.416494283442248481e+00
3.672085942436951189e-01,-6.337343280002122548e+00
3.681852128454070616e-01,-6.158192276561996970e+00
3.691618314471190043e-01,-5.919041273121870894e+00
3.701384500488309470e-01,-5.639890269681744783e+00
3.711150686505429452e-01,-5.240739266241619454e+00
3.720916872522548879e-01,-4.881588262801493272e+00
3.730683058539668306e-01,-4.602437259361365385e+00
3.740449244556787733e-01,-4.383286255921239771e+00
3.750215430573907716e-01,-4.244135252481114229e+00
3.759981616591027143e-01,-4.224984249040987905e+00
3.769747802608146570e-01,-4.165833245600862433e+00
3.779513988625265997e-01,-4.066682242160736038e+00
3.789280174642385424e-01,-3.947531238720610069e+00
3.799046360659505406e-01,-3.828380235280484101e+00
3.808812546676624833e-01,-3.669229231840358096e+00
3.818578732693744260e-01,-3.490078228400232518e+00
3.828344918710863687e-01,-3.270927224960107793e+00
3.838111104727983669e-01,-3.091776221519980439e+00
3.847877290745103096e-01,-2.932625218079854434e+00
3.857643476762222523e-01,-2.813474214639727577e+00
3.867409662779341950e-01,-2.694323211199602497e+00
3.877175848796461377e-01,-2.535172207759476493e+00
3.886942034813581359e-01,-2.476021204319350133e+00
3.896708220830700786e-01,-2.296870200879224555e+00
3.906474406847820213e-01,-2.057719197439098480e+00
3.916240592864939640e-01,-1.758568193998971907e+00
3.926006778882059622e-01,-1.419417190558846187e+00
3.935772964899179049e-01,-1.260266187118720183e+00
3.945539150916298476e-01,-1.301115183678595244e+00
3.955305336933417903e-01,-1.501964180238468671e+00
3.965071522950537330e-01,-1.822813176798343093e+00
3.974837708967657313e-01,-2.103662173358216592e+00
3.984603894984776740e-01,-2.404511169918091440e+00
3.994370081001896167e-01,-2.585360166477965294e+00
4.004136267019015594e-01,-2.586209163037837655e+00
4.013902453036135576e-01,-2.427058159597711651e+00
4.023668639053255003e-01,-2.087907156157585931e+00
4.033434825070374430e-01,-1.648756152717460566e+00
4.043201011087493857e-01,-1.129605149277335130e+00
4.052967197104613284e-01,-5.904541458372083440e-01
4.062733383121733266e-01,-1.913031423970821265e-01
4.072499569138852693e-01,2.784786104304259879e-02
4.082265755155972120e-01,1.269988644831681057e-01
4.092031941173091547e-01,1.061498679232943942e-01
4.101798127190211529e-01,8.530087136342068277e-02
4.111564313207330956e-01,2.044518748035457634e-01
4.121330499224450383e-01,3.236028782436726203e-01
4.131096685241569810e-01,3.827538816838007563e-01
4.140862871258689237e-01,3.619048851239252684e-01
4.150629057275809219e-01,3.410558885640515570e-01
4.160395243292928646e-01,3.402068920041774192e-01
4.170161429310048073e-01,3.593578954443028550e-01
4.179927615327167501e-01,3.785088988844300673e-01
4.189693801344287483e-01,3.976599023245555031e-01
4.199459987361406910e-01,4.568109057646818627e-01
4.209226173378526337e-01,4.559619092048077249e-01
4.218992359395645764e-01,4.751129126449331608e-01
4.228758545412765191e-01,5.742639160850586677e-01
4.238524731429885173e-01,7.534149195251842457e-01
4.248290917447004600e-01,9.725659229653107474e-01
4.258057103464124027e-01,1.211716926405436823e+00
4.267823289481243454e-01,1.350867929845561477e+00
4.277589475498363436e-01,1.370018933285690466e+00
4.287355661515482863e-01,1.189169936725814836e+00
4.297121847532602290e-01,9.283209401659409110e-01
4.306888033549721717e-01,5.874719436060669153e-01
4.316654219566841144e-01,1.466229470461932749e-01
4.326420405583961126e-01,-2.942260495136803655e-01
4.336186591601080553e-01,-6.550750460735557112e-01
4.345952777618199980e-01,-8.559240426334291385e-01
4.355718963635319407e-01,-8.767730391933028500e-01
4.365485149652439389e-01,-7.176220357531768457e-01
4.375251335669558816e-01,-2.584710323130519072e-01
4.385017521686678243e-01,1.406799711270743103e-01
4.394783707703797671e-01,6.198309745672005988e-01
4.404549893720917098e-01,9.989819780073272426e-01
4.414316079738037080e-01,1.278132981447454242e+00
4.424082265755156507e-01,1.477283984887579393e+00
4.433848451772275934e-01,1.596434988327704474e+00
4.443614637789395361e-01,1.655585991767830834e+00
4.453380823806515343e-01,1.634736995207957122e+00
4.463147009823634770e-01,1.593887998648082061e+00
4.472913195840754197e-01,1.513039002088209628e+00
4.482679381857873624e-01,1.392190005528334495e+00
4.492445567874993051e-01,1.291341008968460713e+00
4.502211753892113033e-01,1.170492012408585580e+00
4.511977939909232460e-01,1.029643015848712650e+00
4.521744125926351887e-01,9.487940192888384416e-01
4.531510311943471314e-01,8.679450227289642328e-01
4.541276497960591296e-01,7.470960261690908766e-01
4.551042683977710723e-01,6.062470296092179467e-01
4.560808869994830150e-01,4.253980330493440931e-01
4.570575056011949577e-01,3.045490364894689606e-01
4.580341242029069004e-01,3.037000399295948228e-01
4.590107428046188986e-01,3.228510433697202586e-01
4.599873614063308414e-01,4.220020468098475419e-01
4.609639800080427841e-01,5.811530502499717699e-01
4.619405986097547268e-01,6.603040536900977031e-01
4.629172172114667250e-01,5.994550571302248443e-01
4.638938358131786677e-01,4.786060605703497117e-01
4.648704544148906104e-01,2.177570640104757871e-01
4.658470730166025531e-01,-8.309193254939728490e-02
4.668236916183144958e-01,-4.639409291092722043e-01
4.678003102200264940e-01,-9.047899256691440684e-01
4.687769288217384367e-01,-1.345638922229019485e+00
4.697535474234503794e-01,-1.786487918788893126e+00
4.707301660251623221e-01,-2.267336915348767690e+00
4.717067846268743203e-01,-2.728185911908640904e+00
4.726834032285862630e-01,-3.209034908468515468e+00
4.736600218302982057e-01,-3.629883905028389535e+00
4.746366404320101484e-01,-3.870732901588263886e+00
4.756132590337220911e-01,-3.971581898148137668e+00
4.765898776354340893e-01,-4.012430894708011841e+00
4.775664962371460320e-01,-4.033279891267885553e+00
4.785431148388579747e-01,-4.034128887827759691e+00
4.795197334405699174e-01,-4.094977884387634326e+00
4.804963520422819157e-01,-4.155826880947508073e+00
4.814729706439938584e-01,-4.156675877507380434e+00
4.824495892457058011e-01,-4.177524874067255034e+00
4.834262078474177438e-01,-4.238373870627128781e+00
4.844028264491296865e-01,-4.259222867187003381e+00
4.853794450508416847e-01,-4.360071863746877163e+00
4.863560636525536274e-01,-4.480920860306751408e+00
4.873326822542655701e-01,-4.661769856866625261e+00
4.883093008559775128e-01,-4.942618853426499648e+00
4.892859194576895110e-01,-5.243467849986373608e+00
4.902625380594014537e-01,-5.644316846546248101e+00
4.912391566611133964e-01,-6.045165843106121706e+00
4.922157752628253391e-01,-6.366014839665996128e+00
4.931923938645372818e-01,-6.686863836225870550e+00
4.941690124662492800e-01,-6.967712832785744936e+00
4.951456310679612227e-01,-7.168561829345616587e+00
4.961222496696731654e-01,-7.309410825905491293e+00
4.970988682713851081e-01,-7.390259822465365502e+00
4.980754868730971063e-01,-7.491108819025239285e+00
4.990521054748090490e-01,-7.631957815585113103e+00
5.000287240765209917e-01,-7.792806812144987383e+00
5.010053426782329344e-01,-7.973655808704862125e+00
5.019819612799448771e-01,-8.174504805264735552e+00
5.029585798816568198e-01,-8.355353801824609405e+00
5.039351984833687625e-01,-8.496202798384484112e+00
5.049118170850808163e-01,-8.597051794944357894e+00
5.058884356867927590e-01,-8.657900791504232529e+00
5.068650542885047017e-01,-8.658749788064106667e+00
5.078416728902166444e-01,-8.599598784623980308e+00
5.088182914919285871e-01,-8.420447781183852953e+00
5.097949100936405298e-01,-8.121296777743726381e+00
5.107715286953524725e-01,-7.822145774303601584e+00
5.117481472970644152e-01,-7.522994770863475011e+00
5.127247658987763579e-01,-7.223843767423349327e+00
5.137013845004884116e-01,-6.944692763983224104e+00
5.146780031022003543e-01,-6.705541760543098029e+00
5.156546217039122970e-01,-6.666390757102972131e+00
5.166312403056242397e-01,-6.707239753662846304e+00
5.176078589073361824e-01,-6.908088750222720620e+00
5.185844775090481251e-01,-7.188937746782594118e+00
5.195610961107600678e-01,-7.449786743342468931e+00
5.205377147124720105e-01,-7.670635739902342820e+00
5.215143333141839532e-01,-7.951484736462215430e+00
5.224909519158960070e-01,-8.332333733022089461e+00
5.234675705176079497e-01,-8.833182729581963599e+00
5.244441891193198924e-01,-9.254031726141837666e+00
5.254208077210318351e-01,-9.714880722701710880e+00
5.263974263227437778e-01,-1.031572971926158644e+01
5.273740449244557205e-01,-1.119657871582145958e+01
5.283506635261676632e-01,-1.225742771238133422e+01
5.293272821278796059e-01,-1.349827670894120857e+01
5.303039007295915486e-01,-1.499912570550108271e+01
5.312805193313036023e-01,-1.653997470206095599e+01
5.322571379330155450e-01,-1.800082369862083098e+01
5.332337565347274877e-01,-1.930167269518070583e+01
5.342103751364394304e-01,-2.028252169174057684e+01
5.351869937381513731e-01,-2.090337068830045553e+01
5.361636123398633158e-01,-2.120421968486032682e+01
5.371402309415752585e-01,-2.124506868142020011e+01
5.381168495432872012e-01,-2.110591767798007368e+01
5.390934681449991439e-01,-2.082676667453994668e+01
5.400700867467111976e-01,-2.076761567109982209e+01
5.410467053484231403e-01,-2.120846466765969751e+01
5.420233239501350830e-01,-2.198931366421957279e+01
5.429999425518470257e-01,-2.293016266077944465e+01
5.439765611535589684e-01,-2.359101165733931893e+01
5.449531797552709111e-01,-2.453186065389919435e+01
5.459297983569828538e-01,-2.603270965045906848e+01
5.469064169586947965e-01,-2.823355864701893836e+01
5.478830355604067393e-01,-3.093440764357881534e+01
5.488596541621187930e-01,-3.405525664013868692e+01
5.498362727638307357e-01,-3.723610563669856077e+01
5.508128913655426784e-01,-4.025695463325843093e+01
5.517895099672546211e-01,-4.257780362981830535e+01
5.527661285689665638e-01,-4.425865262637817921e+01
